customer_id,contract_type,tenure_months,monthly_charge,support_tickets,internet_type,paperless_billing,auto_payment,churned
CU-12695,2 ปี,64,502.08,0,ADSL,ไม่,ใช่,0
CU-12696,รายเดือน,72,1287.63,0,ADSL,ใช่,ไม่,1
CU-12697,รายเดือน,42,1521.44,0,ADSL,ไม่,ไม่,0
CU-12698,2 ปี,47,600.30,5,ADSL,ไม่,ไม่,0
CU-12699,2 ปี,43,912.08,2,ADSL,ใช่,ใช่,0
CU-12700,รายเดือน,69,974.93,3,ADSL,ใช่,ใช่,1
CU-12701,รายเดือน,20,322.94,0,ADSL,ใช่,ใช่,0
CU-12702,1 ปี,27,628.29,1,ADSL,ใช่,ไม่,0
CU-12703,1 ปี,61,879.72,4,ADSL,ไม่,ไม่,0
CU-12704,รายเดือน,62,1324.63,3,ADSL,ใช่,ใช่,0
CU-12705,1 ปี,49,1160.87,2,ADSL,ใช่,ไม่,0
CU-12706,1 ปี,66,1184.97,1,ADSL,ไม่,ใช่,0
CU-12707,รายเดือน,60,950.97,2,ไฟเบอร์,ไม่,ไม่,1
CU-12708,1 ปี,1,643.05,2,ไฟเบอร์,ไม่,ไม่,0
CU-12709,รายเดือน,35,1560.63,0,ไฟเบอร์,ไม่,ไม่,1
CU-12710,1 ปี,50,977.82,1,ADSL,ใช่,ใช่,0
CU-12711,2 ปี,43,1505.29,3,ADSL,ไม่,ใช่,0
CU-12712,1 ปี,65,433.19,1,ไฟเบอร์,ไม่,ใช่,0
CU-12713,รายเดือน,69,1093.90,3,ไฟเบอร์,ใช่,ไม่,1
CU-12714,รายเดือน,25,1442.31,1,ADSL,ไม่,ใช่,0
CU-12715,รายเดือน,21,384.71,2,ไฟเบอร์,ไม่,ใช่,0
CU-12716,รายเดือน,59,1157.71,4,ADSL,ใช่,ใช่,0
CU-12717,รายเดือน,50,1555.00,0,ADSL,ใช่,ไม่,1
CU-12718,รายเดือน,21,835.68,2,ไฟเบอร์,ไม่,ใช่,1
CU-12719,2 ปี,4,1170.58,1,ADSL,ใช่,ไม่,0
CU-12720,รายเดือน,44,1325.40,2,ADSL,ใช่,ไม่,0
CU-12721,รายเดือน,11,727.80,0,ADSL,ไม่,ไม่,0
CU-12722,1 ปี,19,792.05,1,ไฟเบอร์,ไม่,ใช่,0
CU-12723,1 ปี,58,584.46,0,ไฟเบอร์,ใช่,ใช่,0
CU-12724,รายเดือน,7,762.36,3,ADSL,ใช่,ใช่,0
CU-12725,รายเดือน,64,1218.20,1,ADSL,ใช่,ไม่,0
CU-12726,1 ปี,27,1150.93,1,ADSL,ไม่,ใช่,1
CU-12727,2 ปี,5,1353.36,1,ADSL,ไม่,ใช่,0
CU-12728,รายเดือน,11,1176.63,3,ไฟเบอร์,ใช่,ใช่,0
CU-12729,รายเดือน,27,322.49,1,ADSL,ใช่,ไม่,0
CU-12730,2 ปี,51,752.22,3,ADSL,ไม่,ไม่,0
CU-12731,1 ปี,53,1119.79,0,ไฟเบอร์,ใช่,ใช่,0
CU-12732,รายเดือน,28,318.99,3,ADSL,ใช่,ไม่,1
CU-12733,รายเดือน,72,384.07,1,ไฟเบอร์,ไม่,ไม่,0
CU-12734,2 ปี,10,1294.98,0,ADSL,ไม่,ไม่,0
CU-12735,รายเดือน,31,466.83,2,ไฟเบอร์,ใช่,ไม่,0
CU-12736,2 ปี,2,558.00,0,ADSL,ไม่,ไม่,0
CU-12737,1 ปี,6,730.13,4,ADSL,ไม่,ใช่,1
CU-12738,รายเดือน,26,591.25,0,ADSL,ใช่,ใช่,0
CU-12739,2 ปี,33,1326.68,4,ไฟเบอร์,ไม่,ไม่,0
CU-12740,รายเดือน,35,1122.88,1,ไฟเบอร์,ไม่,ใช่,1
CU-12741,รายเดือน,57,844.47,3,ไฟเบอร์,ไม่,ไม่,0
CU-12742,1 ปี,48,1227.87,0,ไฟเบอร์,ใช่,ใช่,1
CU-12743,2 ปี,43,1221.86,4,ADSL,ใช่,ไม่,0
CU-12744,1 ปี,29,944.14,4,ADSL,ใช่,ใช่,1
CU-12745,2 ปี,1,1187.11,2,ไฟเบอร์,ไม่,ไม่,1
CU-12746,2 ปี,27,1325.73,0,ADSL,ไม่,ไม่,0
CU-12747,1 ปี,34,676.42,2,ADSL,ใช่,ใช่,0
CU-12748,1 ปี,11,1447.49,5,ADSL,ไม่,ใช่,0
CU-12749,รายเดือน,19,1441.48,1,ADSL,ไม่,ใช่,0
CU-12750,2 ปี,47,748.59,0,ไฟเบอร์,ไม่,ไม่,0
CU-12751,1 ปี,59,624.56,0,ไฟเบอร์,ไม่,ใช่,0
CU-12752,1 ปี,25,645.20,0,ไฟเบอร์,ไม่,ใช่,0
CU-12753,1 ปี,56,1480.93,2,ADSL,ใช่,ไม่,0
CU-12754,รายเดือน,51,1340.02,0,ADSL,ไม่,ใช่,0
CU-12755,1 ปี,44,700.99,0,ADSL,ใช่,ใช่,0
CU-12756,รายเดือน,40,1121.22,1,ADSL,ใช่,ใช่,1
CU-12757,1 ปี,3,1338.95,0,ADSL,ใช่,ใช่,0
CU-12758,รายเดือน,64,1555.33,0,ADSL,ใช่,ใช่,0
CU-12759,1 ปี,23,1111.61,5,ไฟเบอร์,ใช่,ใช่,0
CU-12760,1 ปี,69,725.81,0,ไฟเบอร์,ไม่,ใช่,0
CU-12761,2 ปี,22,1585.90,2,ADSL,ใช่,ใช่,1
CU-12762,1 ปี,63,1379.65,2,ADSL,ใช่,ใช่,0
CU-12763,รายเดือน,62,378.20,0,ADSL,ไม่,ใช่,0
CU-12764,1 ปี,47,1214.02,0,ไฟเบอร์,ใช่,ใช่,0
CU-12765,1 ปี,33,687.98,1,ไฟเบอร์,ไม่,ไม่,0
CU-12766,รายเดือน,49,1229.61,2,ไฟเบอร์,ไม่,ไม่,1
CU-12767,รายเดือน,45,995.23,2,ไฟเบอร์,ใช่,ไม่,1
CU-12768,2 ปี,70,345.64,3,ไฟเบอร์,ใช่,ใช่,0
CU-12769,2 ปี,2,861.24,1,ไฟเบอร์,ใช่,ไม่,1
CU-12770,รายเดือน,47,563.85,0,ADSL,ใช่,ไม่,1
CU-12771,รายเดือน,56,304.70,1,ไฟเบอร์,ไม่,ไม่,1
CU-12772,รายเดือน,2,1561.63,3,ไฟเบอร์,ใช่,ใช่,1
CU-12773,รายเดือน,68,1027.27,1,ADSL,ไม่,ไม่,0
CU-12774,2 ปี,62,749.73,0,ไฟเบอร์,ไม่,ไม่,0
CU-12775,รายเดือน,20,1335.13,2,ADSL,ใช่,ไม่,1
CU-12776,รายเดือน,11,990.43,5,ไฟเบอร์,ใช่,ไม่,1
CU-12777,รายเดือน,15,983.70,0,ไฟเบอร์,ไม่,ไม่,1
CU-12778,2 ปี,15,676.29,0,ADSL,ใช่,ไม่,0
CU-12779,1 ปี,12,984.32,1,ไฟเบอร์,ไม่,ไม่,0
CU-12780,รายเดือน,30,1065.02,1,ADSL,ใช่,ใช่,0
CU-12781,รายเดือน,47,1328.00,5,ADSL,ไม่,ใช่,1
CU-12782,2 ปี,24,406.84,0,ไฟเบอร์,ไม่,ใช่,0
CU-12783,1 ปี,38,1266.56,2,ADSL,ใช่,ไม่,0
CU-12784,รายเดือน,1,753.93,0,ADSL,ใช่,ใช่,0
CU-12785,2 ปี,23,916.06,1,ADSL,ไม่,ไม่,0
CU-12786,รายเดือน,56,645.58,2,ADSL,ใช่,ใช่,0
CU-12787,รายเดือน,59,1276.25,1,ADSL,ใช่,ไม่,1
CU-12788,รายเดือน,41,445.64,4,ADSL,ใช่,ไม่,1
CU-12789,รายเดือน,29,463.03,1,ADSL,ไม่,ไม่,1
CU-12790,รายเดือน,59,1037.19,1,ADSL,ใช่,ไม่,0
CU-12791,รายเดือน,34,897.00,2,ADSL,ไม่,ไม่,1
CU-12792,1 ปี,18,326.60,1,ADSL,ใช่,ใช่,0
CU-12793,2 ปี,6,566.57,0,ADSL,ใช่,ใช่,0
CU-12794,รายเดือน,20,494.35,0,ADSL,ไม่,ไม่,1
CU-12795,2 ปี,48,370.55,4,ADSL,ไม่,ใช่,0
CU-12796,2 ปี,8,587.74,0,ไฟเบอร์,ใช่,ไม่,0
CU-12797,1 ปี,51,906.03,0,ADSL,ไม่,ใช่,0
CU-12798,รายเดือน,35,788.95,0,ไฟเบอร์,ไม่,ไม่,1
CU-12799,2 ปี,72,460.56,1,ไฟเบอร์,ใช่,ใช่,0
CU-12800,2 ปี,26,1088.07,1,ไฟเบอร์,ใช่,ใช่,0
CU-12801,1 ปี,54,1518.90,2,ไฟเบอร์,ใช่,ใช่,0
CU-12802,2 ปี,53,642.79,0,ADSL,ใช่,ไม่,0
CU-12803,รายเดือน,55,627.54,0,ADSL,ไม่,ไม่,1
CU-12804,รายเดือน,31,669.36,0,ไฟเบอร์,ใช่,ใช่,0
CU-12805,1 ปี,23,1070.14,0,ไฟเบอร์,ไม่,ไม่,1
CU-12806,1 ปี,61,1001.21,4,ADSL,ไม่,ใช่,0
CU-12807,รายเดือน,63,471.42,1,ADSL,ไม่,ใช่,0
CU-12808,1 ปี,22,1330.12,4,ไฟเบอร์,ไม่,ใช่,1
CU-12809,2 ปี,56,1043.17,0,ไฟเบอร์,ใช่,ไม่,0
CU-12810,2 ปี,7,545.40,1,ADSL,ใช่,ใช่,0
CU-12811,รายเดือน,54,466.19,1,ไฟเบอร์,ไม่,ใช่,0
CU-12812,2 ปี,22,1356.66,1,ไฟเบอร์,ใช่,ไม่,0
CU-12813,รายเดือน,50,749.60,2,ADSL,ไม่,ใช่,0
CU-12814,2 ปี,37,1197.97,0,ADSL,ไม่,ใช่,0
CU-12815,รายเดือน,70,849.11,1,ADSL,ใช่,ใช่,0
CU-12816,รายเดือน,26,1009.73,2,ADSL,ใช่,ไม่,1
CU-12817,1 ปี,15,687.36,0,ไฟเบอร์,ใช่,ใช่,0
CU-12818,รายเดือน,44,1113.34,0,ไฟเบอร์,ใช่,ไม่,0
CU-12819,รายเดือน,68,1133.20,4,ADSL,ไม่,ใช่,1
CU-12820,รายเดือน,65,1583.81,2,ไฟเบอร์,ใช่,ใช่,1
CU-12821,รายเดือน,37,671.82,1,ADSL,ไม่,ไม่,1
CU-12822,รายเดือน,52,769.56,2,ADSL,ใช่,ใช่,0
CU-12823,1 ปี,52,1439.46,2,ไฟเบอร์,ใช่,ไม่,0
CU-12824,รายเดือน,3,1328.73,0,ADSL,ไม่,ไม่,1
CU-12825,รายเดือน,43,1002.68,0,ไฟเบอร์,ใช่,ไม่,1
CU-12826,รายเดือน,59,843.12,1,ADSL,ไม่,ใช่,0
CU-12827,รายเดือน,34,926.15,1,ไฟเบอร์,ใช่,ใช่,0
CU-12828,2 ปี,18,529.25,1,ไฟเบอร์,ใช่,ใช่,0
CU-12829,รายเดือน,30,640.57,1,ไฟเบอร์,ใช่,ใช่,1
CU-12830,2 ปี,14,366.54,0,ADSL,ไม่,ใช่,0
CU-12831,รายเดือน,46,760.00,1,ADSL,ใช่,ใช่,0
CU-12832,รายเดือน,71,995.47,1,ADSL,ไม่,ไม่,0
CU-12833,2 ปี,13,1159.59,1,ไฟเบอร์,ใช่,ไม่,1
CU-12834,รายเดือน,66,1365.32,0,ADSL,ใช่,ไม่,0
CU-12835,รายเดือน,40,943.96,3,ไฟเบอร์,ไม่,ไม่,1
CU-12836,รายเดือน,10,422.93,5,ไฟเบอร์,ใช่,ไม่,1
CU-12837,รายเดือน,25,1295.32,0,ADSL,ไม่,ใช่,1
CU-12838,1 ปี,41,1375.02,2,ADSL,ใช่,ไม่,1
CU-12839,1 ปี,9,1425.16,0,ไฟเบอร์,ใช่,ไม่,1
CU-12840,2 ปี,42,1527.10,5,ADSL,ไม่,ใช่,0
CU-12841,1 ปี,11,1539.15,0,ADSL,ใช่,ไม่,0
CU-12842,1 ปี,9,667.99,0,ADSL,ใช่,ใช่,0
CU-12843,รายเดือน,35,534.08,1,ไฟเบอร์,ไม่,ใช่,1
CU-12844,1 ปี,53,941.70,0,ADSL,ไม่,ใช่,0
CU-12845,1 ปี,3,1324.49,4,ไฟเบอร์,ใช่,ใช่,1
CU-12846,รายเดือน,14,314.45,4,ADSL,ไม่,ใช่,1
CU-12847,1 ปี,24,525.74,0,ADSL,ใช่,ใช่,0
CU-12848,รายเดือน,51,567.33,3,ไฟเบอร์,ใช่,ไม่,0
CU-12849,รายเดือน,20,1198.03,2,ADSL,ไม่,ใช่,1
CU-12850,รายเดือน,69,707.33,0,ไฟเบอร์,ใช่,ใช่,0
CU-12851,2 ปี,61,369.21,4,ADSL,ไม่,ใช่,0
CU-12852,รายเดือน,60,1589.84,0,ไฟเบอร์,ใช่,ใช่,0
CU-12853,รายเดือน,42,1104.75,1,ไฟเบอร์,ใช่,ไม่,0
CU-12854,รายเดือน,1,695.18,0,ADSL,ใช่,ไม่,1
CU-12855,2 ปี,13,938.87,2,ADSL,ใช่,ใช่,0
CU-12856,2 ปี,35,619.09,1,ADSL,ไม่,ใช่,0
CU-12857,1 ปี,13,1389.09,0,ADSL,ใช่,ไม่,1
CU-12858,รายเดือน,56,550.23,0,ADSL,ใช่,ใช่,0
CU-12859,รายเดือน,44,1261.42,2,ADSL,ใช่,ไม่,1
CU-12860,รายเดือน,4,1322.21,2,ADSL,ใช่,ไม่,1
CU-12861,2 ปี,48,1439.98,0,ADSL,ใช่,ใช่,0
CU-12862,รายเดือน,37,1434.32,4,ไฟเบอร์,ใช่,ใช่,1
CU-12863,2 ปี,57,1552.03,0,ADSL,ใช่,ใช่,0
CU-12864,รายเดือน,2,1254.36,0,ADSL,ใช่,ใช่,1
CU-12865,รายเดือน,10,1494.01,2,ADSL,ไม่,ไม่,1
CU-12866,2 ปี,46,747.23,0,ADSL,ไม่,ไม่,0
CU-12867,2 ปี,57,1036.70,5,ADSL,ใช่,ใช่,0
CU-12868,2 ปี,42,377.30,5,ADSL,ใช่,ไม่,0
CU-12869,รายเดือน,15,1326.01,1,ADSL,ใช่,ไม่,0
CU-12870,1 ปี,20,492.36,0,ADSL,ไม่,ไม่,0
CU-12871,รายเดือน,23,1443.93,3,ไฟเบอร์,ไม่,ไม่,1
CU-12872,รายเดือน,1,634.95,0,ไฟเบอร์,ไม่,ใช่,0
CU-12873,รายเดือน,1,1547.00,0,ADSL,ใช่,ไม่,1
CU-12874,รายเดือน,7,1120.24,5,ADSL,ใช่,ใช่,1
CU-12875,รายเดือน,23,1406.96,0,ADSL,ใช่,ใช่,1
CU-12876,1 ปี,13,723.72,4,ไฟเบอร์,ไม่,ใช่,0
CU-12877,รายเดือน,36,770.64,2,ไฟเบอร์,ใช่,ใช่,0
CU-12878,1 ปี,28,1344.42,0,ADSL,ไม่,ไม่,1
CU-12879,รายเดือน,42,309.78,0,ADSL,ใช่,ไม่,0
CU-12880,2 ปี,23,1250.55,5,ไฟเบอร์,ใช่,ใช่,0
CU-12881,1 ปี,39,1484.03,1,ADSL,ใช่,ใช่,0
CU-12882,1 ปี,43,407.21,2,ADSL,ใช่,ใช่,0
CU-12883,2 ปี,5,348.09,0,ไฟเบอร์,ใช่,ใช่,0
CU-12884,รายเดือน,25,1296.38,0,ADSL,ใช่,ไม่,1
CU-12885,รายเดือน,68,1568.93,3,ไฟเบอร์,ใช่,ไม่,1
CU-12886,รายเดือน,26,1572.27,1,ADSL,ใช่,ไม่,1
CU-12887,1 ปี,9,1245.79,4,ADSL,ใช่,ใช่,0
CU-12888,1 ปี,7,1029.94,0,ไฟเบอร์,ใช่,ไม่,1
CU-12889,รายเดือน,62,1478.76,0,ADSL,ไม่,ใช่,0
CU-12890,2 ปี,39,700.48,2,ADSL,ใช่,ใช่,0
CU-12891,1 ปี,6,1403.91,1,ADSL,ใช่,ไม่,0
CU-12892,รายเดือน,3,1198.58,2,ADSL,ไม่,ใช่,0
CU-12893,1 ปี,23,1325.62,0,ADSL,ใช่,ใช่,0
CU-12894,1 ปี,53,790.22,3,ADSL,ไม่,ไม่,0
CU-12895,รายเดือน,34,766.81,3,ไฟเบอร์,ใช่,ใช่,0
CU-12896,รายเดือน,1,534.52,1,ไฟเบอร์,ใช่,ไม่,1
CU-12897,1 ปี,18,706.70,2,ADSL,ใช่,ไม่,0
CU-12898,รายเดือน,9,748.77,2,ADSL,ใช่,ไม่,1
CU-12899,รายเดือน,63,629.39,0,ไฟเบอร์,ใช่,ใช่,0
CU-12900,1 ปี,53,929.21,1,ไฟเบอร์,ใช่,ใช่,0
CU-12901,2 ปี,34,751.53,2,ไฟเบอร์,ใช่,ไม่,0
CU-12902,รายเดือน,5,676.95,1,ADSL,ใช่,ใช่,1
CU-12903,1 ปี,66,1211.19,5,ADSL,ใช่,ไม่,0
CU-12904,2 ปี,41,1111.59,2,ไฟเบอร์,ใช่,ไม่,0
CU-12905,2 ปี,10,497.55,0,ADSL,ไม่,ใช่,0
CU-12906,รายเดือน,6,920.96,0,ไฟเบอร์,ใช่,ไม่,1
CU-12907,2 ปี,54,995.91,2,ADSL,ไม่,ใช่,0
CU-12908,2 ปี,5,978.40,3,ไฟเบอร์,ใช่,ไม่,0
CU-12909,รายเดือน,19,1163.83,1,ไฟเบอร์,ไม่,ใช่,0
CU-12910,2 ปี,69,365.83,1,ไฟเบอร์,ใช่,ไม่,0
CU-12911,รายเดือน,6,1024.72,0,ไฟเบอร์,ไม่,ใช่,1
CU-12912,รายเดือน,24,1432.86,3,ADSL,ไม่,ไม่,1
CU-12913,รายเดือน,45,1321.49,0,ADSL,ใช่,ไม่,0
CU-12914,รายเดือน,40,981.16,0,ไฟเบอร์,ไม่,ใช่,0
CU-12915,รายเดือน,14,440.14,0,ไฟเบอร์,ใช่,ใช่,1
CU-12916,2 ปี,44,1295.37,0,ไฟเบอร์,ใช่,ไม่,0
CU-12917,2 ปี,40,1578.09,3,ไฟเบอร์,ใช่,ใช่,0
CU-12918,รายเดือน,38,958.03,0,ADSL,ใช่,ใช่,0
CU-12919,1 ปี,41,386.93,0,ADSL,ใช่,ไม่,0
CU-12920,รายเดือน,60,562.90,0,ADSL,ใช่,ใช่,1
CU-12921,รายเดือน,28,854.45,1,ไฟเบอร์,ใช่,ไม่,1
CU-12922,2 ปี,38,1070.06,1,ADSL,ไม่,ไม่,0
CU-12923,2 ปี,31,301.41,0,ADSL,ใช่,ใช่,0
CU-12924,รายเดือน,7,1586.17,0,ไฟเบอร์,ใช่,ใช่,1
CU-12925,1 ปี,53,949.05,3,ADSL,ใช่,ไม่,0
CU-12926,1 ปี,13,1097.15,0,ADSL,ใช่,ใช่,0
CU-12927,รายเดือน,38,1361.90,0,ADSL,ไม่,ไม่,1
CU-12928,1 ปี,12,1324.01,2,ไฟเบอร์,ไม่,ใช่,0
CU-12929,1 ปี,42,1426.14,2,ADSL,ใช่,ไม่,0
CU-12930,2 ปี,44,428.65,2,ไฟเบอร์,ไม่,ไม่,0
CU-12931,รายเดือน,68,553.22,0,ADSL,ไม่,ไม่,0
CU-12932,1 ปี,32,546.41,0,ADSL,ไม่,ไม่,0
CU-12933,รายเดือน,34,918.65,0,ไฟเบอร์,ใช่,ใช่,0
CU-12934,1 ปี,7,554.64,0,ADSL,ใช่,ใช่,0
CU-12935,2 ปี,18,391.13,0,ไฟเบอร์,ไม่,ใช่,0
CU-12936,รายเดือน,66,788.90,2,ADSL,ไม่,ไม่,0
CU-12937,รายเดือน,40,987.37,1,ไฟเบอร์,ใช่,ใช่,1
CU-12938,รายเดือน,59,493.24,1,ไฟเบอร์,ใช่,ใช่,1
CU-12939,รายเดือน,13,1491.89,0,ไฟเบอร์,ไม่,ไม่,1
CU-12940,รายเดือน,18,650.14,4,ADSL,ใช่,ไม่,1
CU-12941,รายเดือน,24,822.40,2,ADSL,ใช่,ไม่,0
CU-12942,1 ปี,10,707.74,1,ADSL,ใช่,ไม่,0
CU-12943,รายเดือน,20,720.17,5,ไฟเบอร์,ใช่,ไม่,1
CU-12944,2 ปี,45,1300.38,5,ไฟเบอร์,ใช่,ใช่,0
CU-12945,รายเดือน,43,1477.26,1,ไฟเบอร์,ใช่,ใช่,1
CU-12946,รายเดือน,5,319.47,0,ADSL,ไม่,ไม่,0
CU-12947,รายเดือน,11,670.43,0,ไฟเบอร์,ไม่,ใช่,0
CU-12948,รายเดือน,9,1288.71,0,ADSL,ใช่,ไม่,1
CU-12949,รายเดือน,9,1054.81,4,ADSL,ไม่,ไม่,0
CU-12950,1 ปี,6,1156.52,1,ADSL,ไม่,ไม่,0
CU-12951,รายเดือน,69,1260.59,2,ADSL,ใช่,ไม่,1
CU-12952,1 ปี,71,1109.24,1,ไฟเบอร์,ใช่,ใช่,0
CU-12953,1 ปี,25,1235.76,0,ADSL,ใช่,ใช่,0
CU-12954,1 ปี,62,482.17,3,ADSL,ไม่,ไม่,0
CU-12955,รายเดือน,54,790.72,0,ADSL,ไม่,ใช่,0
CU-12956,1 ปี,33,486.59,0,ADSL,ไม่,ใช่,0
CU-12957,รายเดือน,60,513.12,0,ADSL,ใช่,ไม่,1
CU-12958,2 ปี,7,1239.59,1,ADSL,ไม่,ใช่,0
CU-12959,1 ปี,6,449.57,3,ไฟเบอร์,ใช่,ใช่,0
CU-12960,รายเดือน,70,1233.56,3,ADSL,ไม่,ใช่,0
CU-12961,รายเดือน,47,1360.16,1,ไฟเบอร์,ไม่,ใช่,1
CU-12962,รายเดือน,28,1473.44,0,ADSL,ใช่,ไม่,0
CU-12963,รายเดือน,5,1024.12,1,ไฟเบอร์,ใช่,ไม่,1
CU-12964,รายเดือน,69,740.90,0,ADSL,ใช่,ไม่,0
CU-12965,รายเดือน,50,1217.69,0,ADSL,ไม่,ไม่,0
