loan_id,application_date,income_at_application,debt_ratio_at_application,credit_history_months_at_application,age_at_application,prev_loans_at_application,loan_amount_at_application,occupation_at_application,collection_calls,account_status,days_since_last_payment,defaulted
L-29243,2025-06-16,49153.68,0.436,118,45,5,100000.00,อาชีพอิสระ,0,ปิดบัญชีแล้ว,22,0
L-30317,2025-06-16,12465.45,0.555,19,24,5,100000.00,ข้าราชการ,0,ปกติ,5,0
L-31423,2025-06-16,25770.11,0.289,67,46,0,200000.00,ข้าราชการ,0,ปกติ,17,0
L-31686,2025-06-16,32337.61,0.214,65,56,2,200000.00,พนักงานประจำ,1,ปิดบัญชีแล้ว,10,0
L-31835,2025-06-16,18758.93,0.279,180,38,5,50000.00,พนักงานประจำ,2,ปิดบัญชีแล้ว,19,0
L-20817,2025-06-17,12704.88,0.651,82,50,0,300000.00,ข้าราชการ,9,ค้างชำระ,66,1
L-20920,2025-06-17,34503.60,0.487,163,55,4,100000.00,อาชีพอิสระ,1,ปกติ,7,0
L-21094,2025-06-17,30039.99,0.675,7,36,4,150000.00,อาชีพอิสระ,2,ปกติ,8,0
L-23072,2025-06-17,24299.69,0.299,107,52,3,300000.00,ข้าราชการ,1,ปกติ,30,0
L-23628,2025-06-17,10586.28,0.404,200,44,0,300000.00,พนักงานประจำ,2,ปกติ,7,0
L-24021,2025-06-17,45542.90,0.182,135,65,3,300000.00,อาชีพอิสระ,1,ปกติ,16,0
L-24272,2025-06-17,62480.55,0.493,204,35,2,500000.00,พนักงานประจำ,3,ค้างชำระ,81,1
L-25604,2025-06-17,18628.23,0.237,165,48,5,200000.00,ธุรกิจส่วนตัว,1,ปกติ,17,0
L-27009,2025-06-17,28852.22,0.587,176,28,0,200000.00,ข้าราชการ,0,ปกติ,15,0
L-29171,2025-06-17,67445.33,0.083,204,24,6,150000.00,อาชีพอิสระ,2,ปิดบัญชีแล้ว,6,0
L-29353,2025-06-17,49901.75,0.021,158,39,2,100000.00,ธุรกิจส่วนตัว,0,ปกติ,25,0
L-30731,2025-06-17,18167.84,0.715,131,21,6,200000.00,ข้าราชการ,2,ปกติ,8,0
L-20129,2025-06-18,22777.42,0.283,95,22,6,300000.00,ข้าราชการ,1,ปกติ,21,0
L-21267,2025-06-18,43135.37,0.267,196,59,6,200000.00,อาชีพอิสระ,0,ปกติ,13,0
L-21292,2025-06-18,17089.77,0.329,215,44,4,50000.00,พนักงานประจำ,0,ปกติ,13,0
L-21797,2025-06-18,18148.78,0.525,57,55,4,200000.00,ธุรกิจส่วนตัว,1,ปกติ,0,0
L-22432,2025-06-18,26943.11,0.288,54,49,5,100000.00,พนักงานประจำ,0,ปิดบัญชีแล้ว,17,0
L-22723,2025-06-18,12033.18,0.489,69,48,6,150000.00,อาชีพอิสระ,2,ปิดบัญชีแล้ว,3,0
L-24588,2025-06-18,17488.30,0.528,176,34,6,500000.00,ข้าราชการ,1,ปกติ,18,0
L-25221,2025-06-18,37722.99,0.508,222,41,2,500000.00,พนักงานประจำ,5,ค้างชำระ,111,1
L-27192,2025-06-18,37629.22,0.457,171,59,2,500000.00,พนักงานประจำ,2,ปกติ,5,0
L-27431,2025-06-18,41225.42,0.647,62,28,2,150000.00,ธุรกิจส่วนตัว,1,ปิดบัญชีแล้ว,24,0
L-30526,2025-06-18,46689.54,0.56,152,62,4,200000.00,ธุรกิจส่วนตัว,0,ปกติ,15,0
L-30807,2025-06-18,9000.00,0.335,201,29,5,50000.00,ธุรกิจส่วนตัว,2,ปกติ,4,0
L-31300,2025-06-18,55258.54,0.392,162,28,1,500000.00,อาชีพอิสระ,2,ปกติ,9,0
L-20760,2025-06-19,21572.24,0.469,152,60,2,50000.00,ธุรกิจส่วนตัว,0,ปกติ,23,0
L-21982,2025-06-19,28471.94,0.273,79,37,3,100000.00,ธุรกิจส่วนตัว,0,ปกติ,1,0
L-26637,2025-06-19,38876.06,0.504,224,53,0,100000.00,อาชีพอิสระ,0,ปกติ,2,0
L-27331,2025-06-19,67906.68,0.672,93,23,2,200000.00,พนักงานประจำ,2,ปกติ,30,0
L-29524,2025-06-19,22992.02,0.617,63,43,2,500000.00,อาชีพอิสระ,0,ปกติ,26,0
L-31698,2025-06-19,10571.87,0.602,43,22,5,500000.00,ธุรกิจส่วนตัว,0,ปิดบัญชีแล้ว,22,0
L-21321,2025-06-20,13901.99,0.125,153,64,6,100000.00,อาชีพอิสระ,0,ปิดบัญชีแล้ว,9,0
L-22151,2025-06-20,13273.65,0.494,105,43,2,100000.00,พนักงานประจำ,13,ค้างชำระ,81,1
L-23868,2025-06-20,13337.45,0.806,121,50,1,200000.00,ข้าราชการ,2,ปกติ,4,0
L-24678,2025-06-20,12318.79,0.331,236,59,2,50000.00,อาชีพอิสระ,1,ปกติ,3,0
L-30285,2025-06-20,44045.71,0.454,228,22,1,500000.00,ธุรกิจส่วนตัว,0,ปกติ,23,0
L-30858,2025-06-20,47428.37,0.402,14,56,5,300000.00,ข้าราชการ,0,ปิดบัญชีแล้ว,27,0
L-31406,2025-06-20,23704.77,0.345,18,46,1,150000.00,ธุรกิจส่วนตัว,2,ปกติ,7,0
L-21372,2025-06-21,32336.26,0.32,85,37,2,200000.00,ข้าราชการ,2,ปกติ,12,0
L-21676,2025-06-21,27757.01,0.418,52,33,4,50000.00,ข้าราชการ,1,ปกติ,18,0
L-23256,2025-06-21,48014.13,0.478,66,33,1,500000.00,พนักงานประจำ,0,ปกติ,19,0
L-23651,2025-06-21,53599.11,0.63,7,50,3,500000.00,ข้าราชการ,2,ปกติ,14,0
L-26078,2025-06-21,28628.71,0.212,59,23,5,50000.00,ข้าราชการ,0,ปกติ,14,0
L-26512,2025-06-21,14324.76,0.453,13,38,2,150000.00,พนักงานประจำ,2,ปกติ,26,0
L-28536,2025-06-21,30720.85,0.565,48,23,1,50000.00,ธุรกิจส่วนตัว,2,ปกติ,15,0
L-29836,2025-06-21,38113.87,0.142,138,29,6,500000.00,อาชีพอิสระ,1,ปกติ,9,0
L-30122,2025-06-21,9000.00,0.355,25,51,5,300000.00,พนักงานประจำ,2,ปิดบัญชีแล้ว,20,0
L-20294,2025-06-22,49133.02,0.155,109,44,2,500000.00,พนักงานประจำ,2,ปกติ,27,0
L-20381,2025-06-22,27413.58,0.184,148,29,2,100000.00,อาชีพอิสระ,0,ปิดบัญชีแล้ว,8,0
L-20386,2025-06-22,21294.63,0.484,49,38,3,200000.00,พนักงานประจำ,2,ปกติ,12,0
L-21588,2025-06-22,39641.29,0.283,94,39,3,50000.00,พนักงานประจำ,2,ปกติ,8,0
L-23244,2025-06-22,9000.00,0.523,203,28,6,150000.00,พนักงานประจำ,0,ปิดบัญชีแล้ว,24,0
L-23788,2025-06-22,44416.63,0.272,184,58,1,500000.00,ธุรกิจส่วนตัว,0,ปกติ,28,0
L-24545,2025-06-22,32112.36,0.531,46,47,6,100000.00,พนักงานประจำ,11,ค้างชำระ,100,1
L-26776,2025-06-22,55443.26,0.19,174,49,2,150000.00,ข้าราชการ,2,ปิดบัญชีแล้ว,21,0
L-27438,2025-06-22,37571.41,0.378,162,23,1,300000.00,อาชีพอิสระ,2,ปกติ,7,0
L-29228,2025-06-22,28486.57,0.254,213,25,6,100000.00,อาชีพอิสระ,1,ปกติ,29,0
L-30627,2025-06-22,41083.14,0.335,230,33,4,150000.00,ข้าราชการ,1,ปกติ,3,0
L-31946,2025-06-22,19785.93,0.16,194,45,5,500000.00,อาชีพอิสระ,0,ปกติ,3,0
L-22166,2025-06-23,37720.49,0.023,2,32,2,50000.00,พนักงานประจำ,2,ปกติ,10,0
L-22420,2025-06-23,42459.27,0.519,152,26,0,500000.00,ธุรกิจส่วนตัว,1,ปกติ,20,0
L-24032,2025-06-23,22438.44,0.428,196,26,1,200000.00,อาชีพอิสระ,0,ปกติ,12,0
L-25371,2025-06-23,38066.67,0.181,114,37,5,50000.00,พนักงานประจำ,11,ค้างชำระ,98,1
L-25799,2025-06-23,21336.52,0.575,218,61,4,100000.00,อาชีพอิสระ,2,ปกติ,11,0
L-25897,2025-06-23,31820.21,0.237,135,29,4,50000.00,อาชีพอิสระ,10,ค้างชำระ,105,1
L-26622,2025-06-23,52478.94,0.242,62,49,6,500000.00,ข้าราชการ,2,ปกติ,6,0
L-26677,2025-06-23,28193.42,0.451,119,42,1,150000.00,ธุรกิจส่วนตัว,2,ปกติ,12,0
L-30496,2025-06-23,32018.12,0.418,126,24,6,150000.00,อาชีพอิสระ,0,ปิดบัญชีแล้ว,28,0
L-31531,2025-06-23,17033.74,0.193,52,32,3,300000.00,อาชีพอิสระ,1,ปกติ,23,0
L-20789,2025-06-24,46519.06,0.807,51,32,5,500000.00,ธุรกิจส่วนตัว,13,ค้างชำระ,176,1
L-21082,2025-06-24,38006.00,0.403,48,60,6,500000.00,พนักงานประจำ,0,ปกติ,13,0
L-21376,2025-06-24,18269.36,0.444,138,58,6,150000.00,ธุรกิจส่วนตัว,0,ปกติ,16,0
L-23507,2025-06-24,29213.25,0.261,75,37,0,100000.00,ธุรกิจส่วนตัว,0,ปกติ,20,0
L-23664,2025-06-24,28195.34,0.082,9,28,3,50000.00,ข้าราชการ,2,ปกติ,15,0
L-24445,2025-06-24,26590.53,0.46,185,21,3,200000.00,ธุรกิจส่วนตัว,0,ปิดบัญชีแล้ว,3,0
L-24631,2025-06-24,32602.75,0.163,11,35,3,300000.00,ข้าราชการ,2,ปกติ,22,0
L-25675,2025-06-24,17592.98,0.637,74,23,0,500000.00,ธุรกิจส่วนตัว,14,ค้างชำระ,59,1
L-26250,2025-06-24,24092.85,0.123,8,49,1,200000.00,ข้าราชการ,1,ปกติ,26,0
L-26362,2025-06-24,31871.03,0.3,213,65,4,500000.00,ข้าราชการ,9,ค้างชำระ,73,1
L-27482,2025-06-24,25648.29,0.447,32,45,6,150000.00,ข้าราชการ,2,ปกติ,18,0
L-29593,2025-06-24,36536.31,0.607,153,28,4,200000.00,ธุรกิจส่วนตัว,1,ปกติ,15,0
L-29840,2025-06-24,22887.03,0.276,103,62,0,500000.00,อาชีพอิสระ,0,ปกติ,10,0
L-30768,2025-06-24,24229.32,0.425,59,29,2,100000.00,อาชีพอิสระ,0,ปกติ,17,0
L-30837,2025-06-24,28322.37,0.548,83,41,2,200000.00,อาชีพอิสระ,14,ค้างชำระ,120,1
L-31292,2025-06-24,32037.92,0.627,216,59,0,500000.00,อาชีพอิสระ,0,ปกติ,8,0
L-20065,2025-06-25,17670.63,0.271,72,26,1,200000.00,ข้าราชการ,0,ปิดบัญชีแล้ว,3,0
L-20713,2025-06-25,13848.37,0.631,175,62,2,50000.00,พนักงานประจำ,0,ปกติ,19,0
L-21406,2025-06-25,16773.80,0.48,209,34,2,50000.00,พนักงานประจำ,2,ปกติ,2,0
L-22940,2025-06-25,41476.44,0.415,185,35,3,100000.00,พนักงานประจำ,1,ปกติ,19,0
L-23240,2025-06-25,19191.15,0.599,206,47,5,50000.00,ธุรกิจส่วนตัว,0,ปกติ,21,0
L-25401,2025-06-25,44655.24,0.422,3,30,5,500000.00,ธุรกิจส่วนตัว,2,ปกติ,24,0
L-27148,2025-06-25,21005.64,0.153,61,43,2,200000.00,อาชีพอิสระ,2,ปกติ,8,0
L-28019,2025-06-25,41236.10,0.562,206,64,0,150000.00,ธุรกิจส่วนตัว,0,ปกติ,25,0
L-28365,2025-06-25,38230.71,0.66,55,29,5,150000.00,อาชีพอิสระ,6,ค้างชำระ,46,1
L-29756,2025-06-25,28146.01,0.557,42,61,5,150000.00,ข้าราชการ,2,ปกติ,28,0
L-30309,2025-06-25,41461.82,0.376,83,53,3,500000.00,อาชีพอิสระ,0,ปกติ,1,0
L-31259,2025-06-25,40508.95,0.681,167,26,6,500000.00,อาชีพอิสระ,6,ค้างชำระ,167,1
L-31602,2025-06-25,41459.84,0.346,126,39,1,150000.00,พนักงานประจำ,1,ปกติ,10,0
L-31699,2025-06-25,29932.56,0.151,96,45,5,500000.00,พนักงานประจำ,1,ปกติ,14,0
L-20490,2025-06-26,65810.27,0.442,71,60,4,200000.00,พนักงานประจำ,2,ปกติ,3,0
L-21306,2025-06-26,22287.55,0.212,153,34,4,300000.00,ธุรกิจส่วนตัว,2,ปกติ,7,0
L-22146,2025-06-26,45504.74,0.291,71,65,5,150000.00,ธุรกิจส่วนตัว,0,ปกติ,5,0
L-22881,2025-06-26,20600.68,0.411,166,47,0,500000.00,พนักงานประจำ,2,ปิดบัญชีแล้ว,17,0
L-23766,2025-06-26,30453.74,0.321,188,51,0,150000.00,อาชีพอิสระ,2,ปกติ,4,0
L-24818,2025-06-26,51340.67,0.5,229,56,3,150000.00,พนักงานประจำ,1,ปกติ,28,0
L-27749,2025-06-26,24869.98,0.183,232,30,5,50000.00,อาชีพอิสระ,2,ปกติ,9,0
L-30598,2025-06-26,9000.00,0.02,239,42,0,500000.00,อาชีพอิสระ,0,ปกติ,5,0
L-31062,2025-06-26,30238.83,0.318,74,38,0,500000.00,ข้าราชการ,0,ปกติ,23,0
L-20368,2025-06-27,34572.02,0.178,202,32,1,150000.00,อาชีพอิสระ,2,ปกติ,11,0
L-21760,2025-06-27,27227.57,0.311,226,22,0,500000.00,อาชีพอิสระ,0,ปกติ,17,0
L-22207,2025-06-27,32177.96,0.443,123,45,4,150000.00,ข้าราชการ,2,ปิดบัญชีแล้ว,9,0
L-25589,2025-06-27,30904.31,0.496,150,65,3,150000.00,อาชีพอิสระ,0,ปิดบัญชีแล้ว,24,0
L-26842,2025-06-27,22385.58,0.143,10,58,2,200000.00,พนักงานประจำ,1,ปกติ,16,0
L-28693,2025-06-27,31838.65,0.597,109,32,2,50000.00,ธุรกิจส่วนตัว,0,ปกติ,1,0
L-29196,2025-06-27,9000.00,0.304,23,60,1,50000.00,ข้าราชการ,1,ปกติ,26,0
L-29609,2025-06-27,21587.89,0.56,99,44,1,200000.00,อาชีพอิสระ,0,ปกติ,26,0
L-30663,2025-06-27,49591.06,0.482,144,65,2,500000.00,อาชีพอิสระ,0,ปกติ,9,0
L-31284,2025-06-27,22555.55,0.193,52,47,1,150000.00,ข้าราชการ,0,ปกติ,14,0
L-31887,2025-06-27,20725.71,0.391,98,61,6,50000.00,ข้าราชการ,0,ปกติ,12,0
L-21117,2025-06-28,24883.07,0.282,88,23,5,100000.00,อาชีพอิสระ,12,ค้างชำระ,52,1
L-21411,2025-06-28,38339.88,0.589,41,22,0,150000.00,อาชีพอิสระ,1,ปิดบัญชีแล้ว,22,0
L-22308,2025-06-28,31272.86,0.203,172,57,5,300000.00,พนักงานประจำ,2,ปกติ,14,0
L-22816,2025-06-28,22068.21,0.49,108,42,6,150000.00,อาชีพอิสระ,3,ค้างชำระ,139,1
L-22837,2025-06-28,48427.97,0.5,10,49,6,50000.00,ธุรกิจส่วนตัว,6,ค้างชำระ,89,1
L-23761,2025-06-28,22932.39,0.315,24,32,0,50000.00,พนักงานประจำ,1,ปกติ,18,0
L-25084,2025-06-28,48743.38,0.02,57,62,0,500000.00,ข้าราชการ,2,ปกติ,17,0
L-26547,2025-06-28,46241.26,0.444,53,27,6,200000.00,พนักงานประจำ,2,ปกติ,16,0
L-28424,2025-06-28,39913.57,0.461,69,32,2,150000.00,พนักงานประจำ,2,ปกติ,20,0
L-28511,2025-06-28,18987.38,0.613,161,27,2,100000.00,อาชีพอิสระ,1,ปกติ,15,0
L-29192,2025-06-28,56258.82,0.321,69,61,1,50000.00,อาชีพอิสระ,2,ปกติ,9,0
L-30642,2025-06-28,42937.00,0.129,108,27,5,100000.00,ธุรกิจส่วนตัว,0,ปกติ,13,0
L-30646,2025-06-28,32123.46,0.299,91,55,4,200000.00,พนักงานประจำ,2,ปกติ,7,0
L-31825,2025-06-28,34278.55,0.216,213,33,5,300000.00,พนักงานประจำ,2,ปิดบัญชีแล้ว,1,0
L-21299,2025-06-29,30063.41,0.337,54,51,3,100000.00,ธุรกิจส่วนตัว,1,ปิดบัญชีแล้ว,26,0
L-21745,2025-06-29,30033.73,0.187,234,54,5,200000.00,อาชีพอิสระ,2,ปกติ,12,0
L-22083,2025-06-29,28615.47,0.106,32,26,2,50000.00,ข้าราชการ,0,ปิดบัญชีแล้ว,10,0
L-23107,2025-06-29,35481.36,0.446,229,60,2,200000.00,ข้าราชการ,2,ปกติ,14,0
L-23875,2025-06-29,39180.18,0.456,150,45,6,150000.00,ธุรกิจส่วนตัว,13,ค้างชำระ,72,1
L-23975,2025-06-29,28963.45,0.54,3,49,3,150000.00,พนักงานประจำ,1,ปกติ,9,0
L-25133,2025-06-29,38578.87,0.486,115,62,4,150000.00,ธุรกิจส่วนตัว,1,ปิดบัญชีแล้ว,20,0
L-25922,2025-06-29,54845.86,0.352,203,22,5,500000.00,ธุรกิจส่วนตัว,4,ค้างชำระ,156,1
L-28785,2025-06-29,26652.79,0.258,170,65,3,100000.00,อาชีพอิสระ,0,ปกติ,5,0
L-30638,2025-06-29,61874.77,0.334,206,58,1,500000.00,ข้าราชการ,1,ปกติ,22,0
L-22085,2025-06-30,34162.88,0.541,216,28,6,100000.00,อาชีพอิสระ,2,ปิดบัญชีแล้ว,2,0
L-22521,2025-06-30,10018.07,0.375,134,53,4,300000.00,ธุรกิจส่วนตัว,6,ค้างชำระ,64,1
L-23560,2025-06-30,21819.11,0.093,121,25,2,200000.00,ธุรกิจส่วนตัว,2,ปกติ,7,0
L-24091,2025-06-30,24240.87,0.397,69,32,6,150000.00,ธุรกิจส่วนตัว,1,ปิดบัญชีแล้ว,6,0
L-24506,2025-06-30,35690.05,0.334,144,44,5,100000.00,อาชีพอิสระ,2,ปกติ,2,0
L-24617,2025-06-30,28764.04,0.162,176,42,2,300000.00,ข้าราชการ,1,ปกติ,5,0
L-25012,2025-06-30,17645.92,0.086,54,30,3,300000.00,ธุรกิจส่วนตัว,0,ปกติ,13,0
L-25243,2025-06-30,31405.95,0.268,102,54,6,150000.00,ข้าราชการ,0,ปกติ,21,0
L-25677,2025-06-30,47364.66,0.585,102,61,3,500000.00,ข้าราชการ,2,ปิดบัญชีแล้ว,29,0
L-26194,2025-06-30,9000.00,0.276,37,35,5,150000.00,อาชีพอิสระ,1,ปกติ,5,0
L-28006,2025-06-30,10869.86,0.348,98,62,2,200000.00,ข้าราชการ,2,ปกติ,20,0
L-29218,2025-06-30,27093.11,0.272,212,58,1,500000.00,อาชีพอิสระ,0,ปกติ,20,0
L-30824,2025-06-30,39165.10,0.215,68,35,3,500000.00,ธุรกิจส่วนตัว,0,ปกติ,21,0
