sales_date,store_id,region,net_amount,transactions
2025-07-15,S-04,ภาคอีสาน,51671.13,245
2025-07-15,S-05,ภาคเหนือ,54710.61,187
2025-07-15,S-06,ภาคใต้,48631.66,164
2025-07-15,S-90,ภาคกลาง,91184.36,292
2025-07-16,S-01,ภาคกลาง,91076.95,298
2025-07-16,S-02,ภาคกลาง,91076.95,397
2025-07-16,S-03,ภาคอีสาน,51610.27,210
2025-07-16,S-04,ภาคอีสาน,51610.27,182
2025-07-16,S-05,ภาคเหนือ,54646.17,226
2025-07-16,S-06,ภาคใต้,48574.37,171
2025-07-16,S-90,ภาคกลาง,91076.95,301
2025-07-17,S-01,ภาคกลาง,77679.45,374
2025-07-17,S-02,ภาคกลาง,77679.45,336
2025-07-17,S-03,ภาคอีสาน,44018.35,150
2025-07-17,S-04,ภาคอีสาน,44018.35,224
2025-07-17,S-05,ภาคเหนือ,46607.67,159
2025-07-17,S-06,ภาคใต้,41429.04,148
2025-07-17,S-90,ภาคกลาง,77679.45,332
2025-07-18,S-01,ภาคกลาง,84267.07,418
2025-07-18,S-02,ภาคกลาง,84267.07,288
2025-07-18,S-03,ภาคอีสาน,47751.34,173
2025-07-18,S-04,ภาคอีสาน,47751.34,183
2025-07-18,S-05,ภาคเหนือ,50560.24,206
2025-07-18,S-06,ภาคใต้,44942.44,174
2025-07-18,S-90,ภาคกลาง,84267.07,325
2025-07-19,S-01,ภาคกลาง,111514.57,478
2025-07-19,S-02,ภาคกลาง,111514.57,526
2025-07-19,S-03,ภาคอีสาน,63191.59,282
2025-07-19,S-04,ภาคอีสาน,63191.59,221
2025-07-19,S-05,ภาคเหนือ,66908.74,269
2025-07-19,S-06,ภาคใต้,59474.44,241
2025-07-19,S-90,ภาคกลาง,111514.57,431
2025-07-20,S-01,ภาคกลาง,98736.54,362
2025-07-20,S-02,ภาคกลาง,98736.54,489
2025-07-20,S-03,ภาคอีสาน,55950.71,178
2025-07-20,S-04,ภาคอีสาน,55950.71,308
2025-07-20,S-05,ภาคเหนือ,59241.92,266
2025-07-20,S-06,ภาคใต้,52659.49,261
2025-07-20,S-90,ภาคกลาง,98736.54,366
2025-07-21,S-01,ภาคกลาง,72296.35,265
2025-07-21,S-02,ภาคกลาง,72296.35,265
2025-07-21,S-03,ภาคอีสาน,40967.93,166
2025-07-21,S-04,ภาคอีสาน,40967.93,158
2025-07-21,S-05,ภาคเหนือ,43377.81,179
2025-07-21,S-06,ภาคใต้,38558.05,127
2025-07-21,S-90,ภาคกลาง,72296.35,318
2025-07-22,S-01,ภาคกลาง,81938.61,274
2025-07-22,S-02,ภาคกลาง,81938.61,363
2025-07-22,S-03,ภาคอีสาน,46431.88,150
2025-07-22,S-04,ภาคอีสาน,46431.88,181
2025-07-22,S-05,ภาคเหนือ,49163.16,188
2025-07-22,S-06,ภาคใต้,43700.59,170
2025-07-22,S-90,ภาคกลาง,81938.61,363
2025-07-23,S-01,ภาคกลาง,89297.6,426
2025-07-23,S-02,ภาคกลาง,89297.6,451
2025-07-23,S-03,ภาคอีสาน,50601.97,175
2025-07-23,S-04,ภาคอีสาน,50601.97,209
2025-07-23,S-05,ภาคเหนือ,53578.56,184
2025-07-23,S-06,ภาคใต้,47625.39,223
2025-07-23,S-90,ภาคกลาง,89297.6,464
2025-07-24,S-01,ภาคกลาง,77872.82,337
2025-07-24,S-02,ภาคกลาง,77872.82,378
2025-07-24,S-03,ภาคอีสาน,44127.93,144
2025-07-24,S-04,ภาคอีสาน,44127.93,211
2025-07-24,S-05,ภาคเหนือ,46723.69,150
2025-07-24,S-06,ภาคใต้,41532.17,135
2025-07-24,S-90,ภาคกลาง,77872.82,355
2025-07-25,S-01,ภาคกลาง,81950.38,442
2025-07-25,S-02,ภาคกลาง,81950.38,265
2025-07-25,S-03,ภาคอีสาน,46438.55,164
2025-07-25,S-04,ภาคอีสาน,46438.55,152
2025-07-25,S-05,ภาคเหนือ,49170.23,234
2025-07-25,S-06,ภาคใต้,43706.87,218
2025-07-25,S-90,ภาคกลาง,81950.38,385
2025-07-26,S-01,ภาคกลาง,99401.27,420
2025-07-26,S-02,ภาคกลาง,99401.27,379
2025-07-26,S-03,ภาคอีสาน,56327.39,199
2025-07-26,S-04,ภาคอีสาน,56327.39,276
2025-07-26,S-05,ภาคเหนือ,59640.76,282
2025-07-26,S-06,ภาคใต้,53014.01,170
2025-07-26,S-90,ภาคกลาง,99401.27,490
2025-07-27,S-01,ภาคกลาง,111641.66,489
2025-07-27,S-02,ภาคกลาง,111641.66,475
2025-07-27,S-03,ภาคอีสาน,63263.61,220
2025-07-27,S-04,ภาคอีสาน,63263.61,296
2025-07-27,S-05,ภาคเหนือ,66985.0,220
2025-07-27,S-06,ภาคใต้,59542.22,188
2025-07-27,S-90,ภาคกลาง,111641.66,481
2025-07-28,S-01,ภาคกลาง,83535.6,388
2025-07-28,S-02,ภาคกลาง,83535.6,362
2025-07-28,S-03,ภาคอีสาน,47336.84,221
2025-07-28,S-04,ภาคอีสาน,47336.84,173
2025-07-28,S-05,ภาคเหนือ,50121.36,246
2025-07-28,S-06,ภาคใต้,44552.32,203
2025-07-28,S-90,ภาคกลาง,83535.6,281
2025-07-29,S-01,ภาคกลาง,73550.66,293
2025-07-29,S-02,ภาคกลาง,73550.66,237
2025-07-29,S-03,ภาคอีสาน,41678.71,173
2025-07-29,S-04,ภาคอีสาน,41678.71,209
2025-07-29,S-05,ภาคเหนือ,44130.4,142
2025-07-29,S-06,ภาคใต้,39227.02,154
2025-07-29,S-90,ภาคกลาง,73550.66,299
2025-07-30,S-01,ภาคกลาง,76125.83,402
2025-07-30,S-02,ภาคกลาง,76125.83,309
2025-07-30,S-03,ภาคอีสาน,43137.97,167
2025-07-30,S-04,ภาคอีสาน,43137.97,147
2025-07-30,S-05,ภาคเหนือ,45675.5,151
2025-07-30,S-06,ภาคใต้,40600.44,190
2025-07-30,S-90,ภาคกลาง,76125.83,406
2025-07-31,S-01,ภาคกลาง,79409.79,315
2025-07-31,S-02,ภาคกลาง,79409.79,288
2025-07-31,S-03,ภาคอีสาน,44998.88,148
2025-07-31,S-04,ภาคอีสาน,44998.88,197
2025-07-31,S-05,ภาคเหนือ,47645.87,250
2025-07-31,S-06,ภาคใต้,42351.89,134
2025-07-31,S-90,ภาคกลาง,79409.79,415
2025-08-01,S-01,ภาคกลาง,83475.82,336
2025-08-01,S-02,ภาคกลาง,83475.82,335
2025-08-01,S-03,ภาคอีสาน,47302.96,242
2025-08-01,S-04,ภาคอีสาน,47302.96,181
2025-08-01,S-05,ภาคเหนือ,50085.49,191
2025-08-01,S-06,ภาคใต้,44520.44,141
2025-08-01,S-90,ภาคกลาง,83475.82,385
2025-08-02,S-01,ภาคกลาง,107786.56,464
2025-08-02,S-02,ภาคกลาง,107786.56,375
2025-08-02,S-03,ภาคอีสาน,61079.05,201
2025-08-02,S-04,ภาคอีสาน,61079.05,257
2025-08-02,S-05,ภาคเหนือ,64671.94,357
2025-08-02,S-06,ภาคใต้,57486.16,248
2025-08-02,S-90,ภาคกลาง,107786.56,341
2025-08-03,S-01,ภาคกลาง,116652.93,529
2025-08-03,S-02,ภาคกลาง,116652.93,372
2025-08-03,S-03,ภาคอีสาน,66103.33,241
2025-08-03,S-04,ภาคอีสาน,66103.33,301
2025-08-03,S-05,ภาคเหนือ,69991.76,276
2025-08-03,S-06,ภาคใต้,62214.9,256
2025-08-03,S-90,ภาคกลาง,116652.93,446
2025-08-04,S-01,ภาคกลาง,69936.04,294
2025-08-04,S-02,ภาคกลาง,69936.04,250
2025-08-04,S-03,ภาคอีสาน,39630.42,154
2025-08-04,S-04,ภาคอีสาน,39630.42,178
2025-08-04,S-05,ภาคเหนือ,41961.63,174
2025-08-04,S-06,ภาคใต้,37299.22,175
2025-08-04,S-90,ภาคกลาง,69936.04,264
2025-08-05,S-01,ภาคกลาง,71501.93,325
2025-08-05,S-02,ภาคกลาง,71501.93,341
2025-08-05,S-03,ภาคอีสาน,40517.76,165
2025-08-05,S-04,ภาคอีสาน,40517.76,135
2025-08-05,S-05,ภาคเหนือ,42901.16,208
2025-08-05,S-06,ภาคใต้,38134.36,204
2025-08-05,S-90,ภาคกลาง,71501.93,242
2025-08-06,S-01,ภาคกลาง,74710.4,277
2025-08-06,S-02,ภาคกลาง,74710.4,334
2025-08-06,S-03,ภาคอีสาน,42335.89,156
2025-08-06,S-04,ภาคอีสาน,42335.89,133
2025-08-06,S-05,ภาคเหนือ,44826.24,209
2025-08-06,S-06,ภาคใต้,39845.55,128
2025-08-06,S-90,ภาคกลาง,74710.4,288
2025-08-07,S-01,ภาคกลาง,74593.72,392
2025-08-07,S-02,ภาคกลาง,74593.72,288
2025-08-07,S-03,ภาคอีสาน,42269.77,136
2025-08-07,S-04,ภาคอีสาน,42269.77,147
2025-08-07,S-05,ภาคเหนือ,44756.23,245
2025-08-07,S-06,ภาคใต้,39783.32,139
2025-08-07,S-90,ภาคกลาง,74593.72,267
2025-08-08,S-01,ภาคกลาง,71349.9,254
2025-08-08,S-02,ภาคกลาง,71349.9,346
2025-08-08,S-03,ภาคอีสาน,40431.61,138
2025-08-08,S-04,ภาคอีสาน,40431.61,211
2025-08-08,S-05,ภาคเหนือ,42809.94,167
2025-08-08,S-06,ภาคใต้,38053.28,145
2025-08-08,S-90,ภาคกลาง,71349.9,320
2025-08-09,S-01,ภาคกลาง,97945.12,358
2025-08-09,S-02,ภาคกลาง,97945.12,325
2025-08-09,S-03,ภาคอีสาน,55502.24,208
2025-08-09,S-04,ภาคอีสาน,55502.24,197
2025-08-09,S-05,ภาคเหนือ,58767.07,222
2025-08-09,S-06,ภาคใต้,52237.4,266
2025-08-09,S-90,ภาคกลาง,97945.12,338
2025-08-10,S-01,ภาคกลาง,92026.79,384
2025-08-10,S-02,ภาคกลาง,92026.79,453
2025-08-10,S-03,ภาคอีสาน,52148.51,167
2025-08-10,S-04,ภาคอีสาน,52148.51,237
2025-08-10,S-05,ภาคเหนือ,55216.07,284
2025-08-10,S-06,ภาคใต้,49080.95,268
2025-08-10,S-90,ภาคกลาง,92026.79,381
2025-08-11,S-01,ภาคกลาง,83475.92,322
2025-08-11,S-02,ภาคกลาง,83475.92,278
2025-08-11,S-03,ภาคอีสาน,47303.02,170
2025-08-11,S-04,ภาคอีสาน,47303.02,179
2025-08-11,S-05,ภาคเหนือ,50085.55,158
2025-08-11,S-06,ภาคใต้,44520.49,179
2025-08-11,S-90,ภาคกลาง,83475.92,318
2025-08-12,S-01,ภาคกลาง,81654.52,264
2025-08-12,S-02,ภาคกลาง,81654.52,279
2025-08-12,S-03,ภาคอีสาน,46270.9,191
2025-08-12,S-04,ภาคอีสาน,46270.9,148
2025-08-12,S-05,ภาคเหนือ,48992.71,182
2025-08-12,S-06,ภาคใต้,43549.08,182
2025-08-12,S-90,ภาคกลาง,81654.52,270
2025-08-13,S-01,ภาคกลาง,84609.18,411
2025-08-13,S-02,ภาคกลาง,84609.18,321
2025-08-13,S-03,ภาคอีสาน,47945.2,183
2025-08-13,S-04,ภาคอีสาน,47945.2,175
2025-08-13,S-05,ภาคเหนือ,50765.51,196
2025-08-13,S-06,ภาคใต้,45124.9,193
2025-08-13,S-90,ภาคกลาง,84609.18,355
2025-08-14,S-01,ภาคกลาง,71671.04,316
2025-08-14,S-02,ภาคกลาง,71671.04,236
2025-08-14,S-03,ภาคอีสาน,40613.59,189
2025-08-14,S-04,ภาคอีสาน,40613.59,130
2025-08-14,S-05,ภาคเหนือ,43002.62,134
2025-08-14,S-06,ภาคใต้,38224.55,150
2025-08-14,S-90,ภาคกลาง,71671.04,247
2025-08-15,S-01,ภาคกลาง,73242.26,257
2025-08-15,S-02,ภาคกลาง,73242.26,268
2025-08-15,S-03,ภาคอีสาน,41503.95,153
2025-08-15,S-04,ภาคอีสาน,41503.95,149
2025-08-15,S-05,ภาคเหนือ,43945.35,191
2025-08-15,S-06,ภาคใต้,39062.54,205
2025-08-15,S-90,ภาคกลาง,73242.26,381
2025-08-16,S-01,ภาคกลาง,110331.49,373
2025-08-16,S-02,ภาคกลาง,110331.49,401
2025-08-16,S-03,ภาคอีสาน,62521.18,235
2025-08-16,S-04,ภาคอีสาน,62521.18,235
2025-08-16,S-05,ภาคเหนือ,66198.9,313
2025-08-16,S-06,ภาคใต้,58843.46,203
2025-08-16,S-90,ภาคกลาง,110331.49,376
2025-08-17,S-01,ภาคกลาง,95151.95,329
2025-08-17,S-02,ภาคกลาง,95151.95,349
2025-08-17,S-03,ภาคอีสาน,53919.44,198
2025-08-17,S-04,ภาคอีสาน,53919.44,192
2025-08-17,S-05,ภาคเหนือ,57091.17,275
2025-08-17,S-06,ภาคใต้,50747.71,229
2025-08-17,S-90,ภาคกลาง,95151.95,416
2025-08-18,S-01,ภาคกลาง,69787.91,295
2025-08-18,S-02,ภาคกลาง,69787.91,223
2025-08-18,S-03,ภาคอีสาน,39546.48,132
2025-08-18,S-04,ภาคอีสาน,39546.48,186
2025-08-18,S-05,ภาคเหนือ,41872.75,155
2025-08-18,S-06,ภาคใต้,37220.22,190
2025-08-18,S-90,ภาคกลาง,69787.91,226
2025-08-19,S-01,ภาคกลาง,66212.17,235
2025-08-19,S-02,ภาคกลาง,66212.17,277
2025-08-19,S-03,ภาคอีสาน,37520.23,122
2025-08-19,S-04,ภาคอีสาน,37520.23,123
2025-08-19,S-05,ภาคเหนือ,39727.3,132
2025-08-19,S-06,ภาคใต้,35313.16,114
2025-08-19,S-90,ภาคกลาง,66212.17,294
2025-08-20,S-01,ภาคกลาง,68544.93,254
2025-08-20,S-02,ภาคกลาง,68544.93,228
2025-08-20,S-03,ภาคอีสาน,38842.13,128
2025-08-20,S-04,ภาคอีสาน,38842.13,153
2025-08-20,S-05,ภาคเหนือ,41126.96,170
2025-08-20,S-06,ภาคใต้,36557.3,164
2025-08-20,S-90,ภาคกลาง,68544.93,328
2025-08-21,S-01,ภาคกลาง,70955.55,239
2025-08-21,S-02,ภาคกลาง,70955.55,248
2025-08-21,S-03,ภาคอีสาน,40208.15,127
2025-08-21,S-04,ภาคอีสาน,40208.15,137
2025-08-21,S-05,ภาคเหนือ,42573.33,146
2025-08-21,S-06,ภาคใต้,37842.96,157
2025-08-21,S-90,ภาคกลาง,70955.55,277
2025-08-22,S-01,ภาคกลาง,68213.22,234
2025-08-22,S-02,ภาคกลาง,68213.22,346
2025-08-22,S-03,ภาคอีสาน,38654.16,121
2025-08-22,S-04,ภาคอีสาน,38654.16,164
2025-08-22,S-05,ภาคเหนือ,40927.93,200
2025-08-22,S-06,ภาคใต้,36380.39,164
2025-08-22,S-90,ภาคกลาง,68213.22,305
2025-08-23,S-01,ภาคกลาง,99027.15,345
2025-08-23,S-02,ภาคกลาง,99027.15,496
2025-08-23,S-03,ภาคอีสาน,56115.39,229
2025-08-23,S-04,ภาคอีสาน,56115.39,193
2025-08-23,S-05,ภาคเหนือ,59416.29,292
2025-08-23,S-06,ภาคใต้,52814.48,234
2025-08-23,S-90,ภาคกลาง,99027.15,387
2025-08-24,S-01,ภาคกลาง,99770.87,438
2025-08-24,S-02,ภาคกลาง,99770.87,462
2025-08-24,S-03,ภาคอีสาน,56536.83,266
2025-08-24,S-04,ภาคอีสาน,56536.83,191
2025-08-24,S-05,ภาคเหนือ,59862.52,213
2025-08-24,S-06,ภาคใต้,53211.13,177
2025-08-24,S-90,ภาคกลาง,99770.87,399
2025-08-25,S-01,ภาคกลาง,73888.4,369
2025-08-25,S-02,ภาคกลาง,73888.4,344
2025-08-25,S-03,ภาคอีสาน,41870.1,134
2025-08-25,S-04,ภาคอีสาน,41870.1,158
2025-08-25,S-05,ภาคเหนือ,44333.04,164
2025-08-25,S-06,ภาคใต้,39407.15,124
2025-08-25,S-90,ภาคกลาง,73888.4,248
2025-08-26,S-01,ภาคกลาง,64319.4,253
2025-08-26,S-02,ภาคกลาง,64319.4,266
2025-08-26,S-03,ภาคอีสาน,36447.66,163
2025-08-26,S-04,ภาคอีสาน,36447.66,120
2025-08-26,S-05,ภาคเหนือ,38591.64,133
2025-08-26,S-06,ภาคใต้,34303.68,181
2025-08-26,S-90,ภาคกลาง,64319.4,241
2025-08-27,S-01,ภาคกลาง,79448.54,424
2025-08-27,S-02,ภาคกลาง,79448.54,326
2025-08-27,S-03,ภาคอีสาน,45020.84,222
2025-08-27,S-04,ภาคอีสาน,45020.84,145
2025-08-27,S-05,ภาคเหนือ,47669.12,187
2025-08-27,S-06,ภาคใต้,42372.55,184
2025-08-27,S-90,ภาคกลาง,79448.54,386
2025-08-28,S-01,ภาคกลาง,73930.68,254
2025-08-28,S-02,ภาคกลาง,73930.68,404
2025-08-28,S-03,ภาคอีสาน,41894.05,197
2025-08-28,S-04,ภาคอีสาน,41894.05,195
2025-08-28,S-05,ภาคเหนือ,44358.41,211
2025-08-28,S-06,ภาคใต้,39429.69,177
2025-08-28,S-90,ภาคกลาง,73930.68,238
2025-08-29,S-01,ภาคกลาง,65779.21,360
2025-08-29,S-02,ภาคกลาง,65779.21,268
2025-08-29,S-03,ภาคอีสาน,37274.89,177
2025-08-29,S-04,ภาคอีสาน,37274.89,176
2025-08-29,S-05,ภาคเหนือ,39467.53,148
2025-08-29,S-06,ภาคใต้,35082.25,167
2025-08-29,S-90,ภาคกลาง,65779.21,249
2025-08-30,S-01,ภาคกลาง,88358.48,324
2025-08-30,S-02,ภาคกลาง,88358.48,333
2025-08-30,S-03,ภาคอีสาน,50069.8,173
2025-08-30,S-04,ภาคอีสาน,50069.8,231
2025-08-30,S-05,ภาคเหนือ,53015.09,224
2025-08-30,S-06,ภาคใต้,47124.52,151
2025-08-30,S-90,ภาคกลาง,88358.48,284
2025-08-31,S-01,ภาคกลาง,104646.23,342
2025-08-31,S-02,ภาคกลาง,104646.23,455
2025-08-31,S-03,ภาคอีสาน,59299.53,289
2025-08-31,S-04,ภาคอีสาน,59299.53,198
2025-08-31,S-05,ภาคเหนือ,62787.74,303
2025-08-31,S-06,ภาคใต้,55811.32,189
2025-08-31,S-90,ภาคกลาง,104646.23,391
2025-09-01,S-01,ภาคกลาง,67895.05,265
2025-09-01,S-02,ภาคกลาง,67895.05,214
2025-09-01,S-03,ภาคอีสาน,38473.86,206
2025-09-01,S-04,ภาคอีสาน,38473.86,176
2025-09-01,S-05,ภาคเหนือ,40737.03,223
2025-09-01,S-06,ภาคใต้,36210.69,182
2025-09-01,S-90,ภาคกลาง,67895.05,343
2025-09-02,S-01,ภาคกลาง,68609.33,223
2025-09-02,S-02,ภาคกลาง,68609.33,232
2025-09-02,S-03,ภาคอีสาน,38878.62,173
2025-09-02,S-04,ภาคอีสาน,38878.62,130
2025-09-02,S-05,ภาคเหนือ,41165.6,150
2025-09-02,S-06,ภาคใต้,36591.65,177
2025-09-02,S-90,ภาคกลาง,68609.33,354
2025-09-03,S-01,ภาคกลาง,64904.98,216
2025-09-03,S-02,ภาคกลาง,64904.98,310
2025-09-03,S-03,ภาคอีสาน,36779.49,121
2025-09-03,S-04,ภาคอีสาน,36779.49,119
2025-09-03,S-05,ภาคเหนือ,38942.99,166
2025-09-03,S-06,ภาคใต้,34615.99,125
2025-09-03,S-90,ภาคกลาง,64904.98,307
2025-09-04,S-01,ภาคกลาง,75837.21,296
2025-09-04,S-02,ภาคกลาง,75837.21,318
