session_id,period,session_date,device,campaign,minutes_on_site,converted
S-015984,2025-Q2,2025-05-15,Desktop,อีเมล,4.8,0
S-015784,2025-Q2,2025-06-06,Desktop,ค้นหา,3.8,1
S-010643,2025-Q2,2025-04-14,Mobile,ตรงเข้าเว็บ,5.8,0
S-004668,2025-Q1,2025-02-11,Mobile,โฆษณาโซเชียล,10.1,0
S-007182,2025-Q1,2025-02-22,Mobile,โฆษณาโซเชียล,2.7,0
S-011589,2025-Q2,2025-04-22,Mobile,อีเมล,6.9,0
S-019682,2025-Q2,2025-04-03,Desktop,ตรงเข้าเว็บ,0.9,1
S-003422,2025-Q1,2025-02-10,Mobile,อีเมล,1.7,0
S-005026,2025-Q1,2025-02-04,Mobile,ค้นหา,6.9,0
S-004609,2025-Q1,2025-01-19,Mobile,ตรงเข้าเว็บ,0.7,0
S-002930,2025-Q1,2025-01-06,Mobile,อีเมล,2.1,0
S-012223,2025-Q2,2025-04-22,Mobile,ตรงเข้าเว็บ,7.2,0
S-002672,2025-Q1,2025-02-14,Mobile,ตรงเข้าเว็บ,5.4,0
S-008420,2025-Q1,2025-02-04,Desktop,ค้นหา,9.2,0
S-016401,2025-Q2,2025-06-26,Desktop,อีเมล,3.2,1
S-017475,2025-Q2,2025-05-24,Desktop,อีเมล,8.9,0
S-011882,2025-Q2,2025-06-07,Mobile,ค้นหา,2.0,1
S-013957,2025-Q2,2025-04-26,Desktop,โฆษณาโซเชียล,11.1,1
S-018297,2025-Q2,2025-06-20,Desktop,โฆษณาโซเชียล,0.7,1
S-011660,2025-Q2,2025-04-04,Mobile,อีเมล,4.2,0
S-009177,2025-Q1,2025-01-17,Desktop,ตรงเข้าเว็บ,2.3,0
S-015009,2025-Q2,2025-05-19,Desktop,ตรงเข้าเว็บ,11.7,0
S-013874,2025-Q2,2025-05-29,Desktop,ตรงเข้าเว็บ,11.3,1
S-016781,2025-Q2,2025-04-19,Desktop,อีเมล,9.4,0
S-015401,2025-Q2,2025-06-26,Desktop,โฆษณาโซเชียล,11.5,0
S-010421,2025-Q2,2025-06-16,Mobile,อีเมล,11.5,1
S-017261,2025-Q2,2025-05-09,Desktop,ค้นหา,5.0,0
S-015989,2025-Q2,2025-05-18,Desktop,โฆษณาโซเชียล,10.3,1
S-016657,2025-Q2,2025-04-10,Desktop,อีเมล,11.1,1
S-013761,2025-Q2,2025-06-08,Desktop,ค้นหา,11.2,0
S-002051,2025-Q1,2025-03-10,Mobile,ตรงเข้าเว็บ,9.4,0
S-003478,2025-Q1,2025-01-06,Mobile,อีเมล,2.2,1
S-014960,2025-Q2,2025-04-04,Desktop,ค้นหา,11.9,1
S-004875,2025-Q1,2025-01-16,Mobile,อีเมล,7.1,0
S-015722,2025-Q2,2025-06-15,Desktop,โฆษณาโซเชียล,7.6,1
S-006142,2025-Q1,2025-03-29,Mobile,ตรงเข้าเว็บ,7.0,0
S-000166,2025-Q1,2025-03-04,Mobile,ตรงเข้าเว็บ,9.2,0
S-015118,2025-Q2,2025-06-05,Desktop,ตรงเข้าเว็บ,10.6,1
S-015076,2025-Q2,2025-06-03,Desktop,โฆษณาโซเชียล,1.6,0
S-006580,2025-Q1,2025-01-08,Mobile,โฆษณาโซเชียล,10.2,0
S-012990,2025-Q2,2025-05-19,Mobile,ค้นหา,8.7,1
S-011774,2025-Q2,2025-05-12,Mobile,อีเมล,3.9,0
S-014970,2025-Q2,2025-06-07,Desktop,ตรงเข้าเว็บ,6.0,0
S-003586,2025-Q1,2025-02-20,Mobile,ตรงเข้าเว็บ,10.8,0
S-017840,2025-Q2,2025-05-18,Desktop,ค้นหา,11.0,0
S-011762,2025-Q2,2025-06-22,Mobile,อีเมล,6.4,0
S-007859,2025-Q1,2025-02-14,Mobile,อีเมล,9.0,0
S-005332,2025-Q1,2025-01-24,Mobile,โฆษณาโซเชียล,11.3,0
S-012524,2025-Q2,2025-06-29,Mobile,อีเมล,3.4,0
S-002852,2025-Q1,2025-01-15,Mobile,ตรงเข้าเว็บ,7.3,1
S-006369,2025-Q1,2025-02-20,Mobile,ตรงเข้าเว็บ,10.2,0
S-007336,2025-Q1,2025-02-13,Mobile,ตรงเข้าเว็บ,10.2,0
S-003892,2025-Q1,2025-02-07,Mobile,อีเมล,9.8,0
S-006126,2025-Q1,2025-01-11,Mobile,โฆษณาโซเชียล,1.1,0
S-017614,2025-Q2,2025-05-26,Desktop,อีเมล,5.6,1
S-005588,2025-Q1,2025-01-12,Mobile,ตรงเข้าเว็บ,9.6,0
S-001284,2025-Q1,2025-01-29,Mobile,อีเมล,5.5,0
S-015988,2025-Q2,2025-06-12,Desktop,โฆษณาโซเชียล,8.9,0
S-002096,2025-Q1,2025-01-04,Mobile,ค้นหา,11.7,0
S-000843,2025-Q1,2025-03-28,Mobile,ตรงเข้าเว็บ,10.3,0
S-012921,2025-Q2,2025-04-08,Mobile,อีเมล,8.1,0
S-008456,2025-Q1,2025-03-02,Desktop,ค้นหา,5.8,1
S-001856,2025-Q1,2025-02-15,Mobile,ตรงเข้าเว็บ,3.0,0
S-001632,2025-Q1,2025-03-27,Mobile,ค้นหา,1.1,0
S-015526,2025-Q2,2025-04-14,Desktop,โฆษณาโซเชียล,11.9,1
S-005813,2025-Q1,2025-03-10,Mobile,ตรงเข้าเว็บ,11.7,0
S-000672,2025-Q1,2025-01-02,Mobile,อีเมล,2.7,0
S-003705,2025-Q1,2025-03-26,Mobile,อีเมล,2.5,0
S-007445,2025-Q1,2025-02-07,Mobile,โฆษณาโซเชียล,5.5,0
S-010717,2025-Q2,2025-06-16,Mobile,ตรงเข้าเว็บ,6.6,0
S-006394,2025-Q1,2025-01-23,Mobile,ตรงเข้าเว็บ,11.5,0
S-006567,2025-Q1,2025-01-03,Mobile,ตรงเข้าเว็บ,9.7,0
S-003155,2025-Q1,2025-03-21,Mobile,ค้นหา,11.1,0
S-015141,2025-Q2,2025-05-30,Desktop,ตรงเข้าเว็บ,8.0,1
S-019453,2025-Q2,2025-04-25,Desktop,อีเมล,10.5,0
S-001643,2025-Q1,2025-01-20,Mobile,ค้นหา,10.4,0
S-006055,2025-Q1,2025-03-01,Mobile,ค้นหา,11.0,0
S-014353,2025-Q2,2025-06-16,Desktop,อีเมล,9.0,1
S-013009,2025-Q2,2025-06-04,Desktop,อีเมล,6.2,1
S-018264,2025-Q2,2025-05-22,Desktop,ค้นหา,7.1,0
S-012506,2025-Q2,2025-04-08,Mobile,โฆษณาโซเชียล,2.7,0
S-003101,2025-Q1,2025-02-08,Mobile,อีเมล,2.2,0
S-007270,2025-Q1,2025-03-13,Mobile,ตรงเข้าเว็บ,9.6,1
S-004371,2025-Q1,2025-02-26,Mobile,ค้นหา,3.8,0
S-005028,2025-Q1,2025-02-07,Mobile,อีเมล,1.9,1
S-002704,2025-Q1,2025-02-22,Mobile,ค้นหา,10.3,0
S-002598,2025-Q1,2025-01-14,Mobile,ตรงเข้าเว็บ,6.9,0
S-011764,2025-Q2,2025-06-17,Mobile,อีเมล,8.2,0
S-004905,2025-Q1,2025-02-21,Mobile,อีเมล,6.2,0
S-015675,2025-Q2,2025-04-21,Desktop,โฆษณาโซเชียล,9.1,0
S-012374,2025-Q2,2025-04-25,Mobile,โฆษณาโซเชียล,8.8,0
S-015166,2025-Q2,2025-04-27,Desktop,ตรงเข้าเว็บ,1.6,1
S-013684,2025-Q2,2025-04-29,Desktop,ตรงเข้าเว็บ,0.6,1
S-009072,2025-Q1,2025-01-27,Desktop,อีเมล,10.8,1
S-001557,2025-Q1,2025-01-10,Mobile,อีเมล,1.5,0
S-009695,2025-Q1,2025-03-18,Desktop,โฆษณาโซเชียล,9.5,0
S-002652,2025-Q1,2025-01-07,Mobile,โฆษณาโซเชียล,3.1,0
S-008219,2025-Q1,2025-03-29,Desktop,ตรงเข้าเว็บ,8.8,1
S-014764,2025-Q2,2025-05-14,Desktop,โฆษณาโซเชียล,2.8,1
S-013149,2025-Q2,2025-06-09,Desktop,ตรงเข้าเว็บ,9.5,0
S-002027,2025-Q1,2025-03-10,Mobile,อีเมล,10.3,0
S-002233,2025-Q1,2025-01-29,Mobile,ตรงเข้าเว็บ,10.4,0
S-019732,2025-Q2,2025-04-01,Desktop,ค้นหา,11.1,1
S-000628,2025-Q1,2025-02-08,Mobile,ค้นหา,7.1,0
S-009478,2025-Q1,2025-01-28,Desktop,โฆษณาโซเชียล,7.0,1
S-018315,2025-Q2,2025-06-28,Desktop,โฆษณาโซเชียล,10.0,1
S-005967,2025-Q1,2025-03-15,Mobile,ตรงเข้าเว็บ,7.6,0
S-015849,2025-Q2,2025-05-15,Desktop,โฆษณาโซเชียล,9.1,1
S-016361,2025-Q2,2025-06-01,Desktop,อีเมล,8.4,1
S-004226,2025-Q1,2025-03-04,Mobile,โฆษณาโซเชียล,10.7,0
S-003845,2025-Q1,2025-02-17,Mobile,โฆษณาโซเชียล,3.8,0
S-014859,2025-Q2,2025-05-22,Desktop,อีเมล,8.3,0
S-003719,2025-Q1,2025-01-22,Mobile,ค้นหา,9.3,0
S-013445,2025-Q2,2025-06-02,Desktop,ค้นหา,2.4,0
S-006058,2025-Q1,2025-02-10,Mobile,โฆษณาโซเชียล,6.0,0
S-004396,2025-Q1,2025-03-27,Mobile,โฆษณาโซเชียล,3.4,0
S-012512,2025-Q2,2025-04-23,Mobile,อีเมล,4.1,0
S-002821,2025-Q1,2025-02-09,Mobile,ตรงเข้าเว็บ,7.3,0
S-001223,2025-Q1,2025-03-10,Mobile,อีเมล,2.8,0
S-014349,2025-Q2,2025-04-07,Desktop,โฆษณาโซเชียล,8.5,0
S-011095,2025-Q2,2025-06-26,Mobile,ตรงเข้าเว็บ,5.3,0
S-003495,2025-Q1,2025-01-18,Mobile,ตรงเข้าเว็บ,6.1,0
S-013775,2025-Q2,2025-05-26,Desktop,ตรงเข้าเว็บ,5.5,1
S-013879,2025-Q2,2025-06-27,Desktop,อีเมล,8.2,0
S-017129,2025-Q2,2025-06-22,Desktop,ค้นหา,5.0,1
S-010634,2025-Q2,2025-04-17,Mobile,ตรงเข้าเว็บ,5.2,0
S-001475,2025-Q1,2025-03-15,Mobile,โฆษณาโซเชียล,9.5,0
S-001143,2025-Q1,2025-01-17,Mobile,อีเมล,1.3,0
S-007269,2025-Q1,2025-02-06,Mobile,ตรงเข้าเว็บ,3.4,0
S-001324,2025-Q1,2025-01-16,Mobile,อีเมล,4.4,0
S-003267,2025-Q1,2025-03-01,Mobile,ค้นหา,6.1,1
S-009939,2025-Q1,2025-01-09,Desktop,โฆษณาโซเชียล,2.2,1
S-019059,2025-Q2,2025-05-27,Desktop,ตรงเข้าเว็บ,6.5,1
S-006390,2025-Q1,2025-01-14,Mobile,โฆษณาโซเชียล,10.7,0
S-018862,2025-Q2,2025-04-21,Desktop,ค้นหา,3.6,0
S-008861,2025-Q1,2025-01-07,Desktop,อีเมล,9.7,0
S-017540,2025-Q2,2025-06-08,Desktop,โฆษณาโซเชียล,3.6,1
S-015690,2025-Q2,2025-04-29,Desktop,ค้นหา,6.2,0
S-018454,2025-Q2,2025-05-20,Desktop,โฆษณาโซเชียล,9.3,0
S-001761,2025-Q1,2025-02-16,Mobile,ตรงเข้าเว็บ,9.2,0
S-016564,2025-Q2,2025-06-28,Desktop,อีเมล,4.6,1
S-002645,2025-Q1,2025-01-10,Mobile,โฆษณาโซเชียล,5.4,0
S-007846,2025-Q1,2025-02-23,Mobile,ค้นหา,9.7,1
S-019331,2025-Q2,2025-04-16,Desktop,โฆษณาโซเชียล,5.3,0
S-017412,2025-Q2,2025-06-19,Desktop,ตรงเข้าเว็บ,9.0,0
S-000259,2025-Q1,2025-03-06,Mobile,ค้นหา,10.3,0
S-011415,2025-Q2,2025-05-11,Mobile,โฆษณาโซเชียล,10.4,0
S-007697,2025-Q1,2025-03-06,Mobile,อีเมล,11.0,0
S-003112,2025-Q1,2025-03-01,Mobile,ตรงเข้าเว็บ,6.6,0
S-013252,2025-Q2,2025-04-21,Desktop,อีเมล,6.8,0
S-017454,2025-Q2,2025-04-29,Desktop,ตรงเข้าเว็บ,9.5,0
S-007793,2025-Q1,2025-03-22,Mobile,โฆษณาโซเชียล,8.4,0
S-006359,2025-Q1,2025-02-02,Mobile,ตรงเข้าเว็บ,3.5,0
S-019312,2025-Q2,2025-04-15,Desktop,ค้นหา,9.1,1
S-019859,2025-Q2,2025-04-13,Desktop,ค้นหา,8.4,0
S-018269,2025-Q2,2025-05-10,Desktop,ค้นหา,8.6,0
S-014174,2025-Q2,2025-04-12,Desktop,อีเมล,8.3,0
S-000756,2025-Q1,2025-02-23,Mobile,อีเมล,4.0,0
S-008846,2025-Q1,2025-01-29,Desktop,ตรงเข้าเว็บ,4.6,0
S-011645,2025-Q2,2025-06-15,Mobile,อีเมล,11.8,0
S-008734,2025-Q1,2025-01-19,Desktop,ค้นหา,2.5,1
S-016666,2025-Q2,2025-05-26,Desktop,ค้นหา,5.5,1
S-007887,2025-Q1,2025-02-12,Mobile,อีเมล,7.4,0
S-017645,2025-Q2,2025-05-28,Desktop,โฆษณาโซเชียล,6.5,0
S-005181,2025-Q1,2025-01-22,Mobile,ตรงเข้าเว็บ,1.1,0
S-005134,2025-Q1,2025-02-23,Mobile,โฆษณาโซเชียล,6.8,0
S-018937,2025-Q2,2025-04-05,Desktop,โฆษณาโซเชียล,4.4,1
S-019893,2025-Q2,2025-04-16,Desktop,อีเมล,11.0,0
S-006343,2025-Q1,2025-01-07,Mobile,อีเมล,3.7,0
S-000702,2025-Q1,2025-01-25,Mobile,ตรงเข้าเว็บ,3.1,1
S-007623,2025-Q1,2025-02-06,Mobile,โฆษณาโซเชียล,1.8,0
S-008533,2025-Q1,2025-03-19,Desktop,อีเมล,1.5,0
S-000091,2025-Q1,2025-02-24,Mobile,ค้นหา,5.7,0
S-016336,2025-Q2,2025-04-28,Desktop,โฆษณาโซเชียล,6.6,0
S-009748,2025-Q1,2025-01-13,Desktop,ตรงเข้าเว็บ,9.3,0
S-001788,2025-Q1,2025-03-29,Mobile,อีเมล,6.5,0
S-014041,2025-Q2,2025-06-28,Desktop,ค้นหา,9.0,1
S-000994,2025-Q1,2025-03-12,Mobile,โฆษณาโซเชียล,7.4,0
S-013151,2025-Q2,2025-05-19,Desktop,โฆษณาโซเชียล,4.2,1
S-001689,2025-Q1,2025-03-21,Mobile,อีเมล,4.6,0
S-009744,2025-Q1,2025-01-30,Desktop,อีเมล,4.3,0
S-009457,2025-Q1,2025-03-14,Desktop,โฆษณาโซเชียล,7.6,1
S-011426,2025-Q2,2025-06-02,Mobile,อีเมล,6.1,0
S-017393,2025-Q2,2025-05-03,Desktop,โฆษณาโซเชียล,9.7,0
S-007088,2025-Q1,2025-02-28,Mobile,โฆษณาโซเชียล,10.3,0
S-016180,2025-Q2,2025-04-22,Desktop,โฆษณาโซเชียล,2.2,1
S-017039,2025-Q2,2025-04-03,Desktop,โฆษณาโซเชียล,2.9,1
S-019082,2025-Q2,2025-06-23,Desktop,ค้นหา,0.9,1
S-014717,2025-Q2,2025-05-26,Desktop,โฆษณาโซเชียล,6.7,1
S-006950,2025-Q1,2025-03-22,Mobile,ค้นหา,0.6,0
S-009348,2025-Q1,2025-03-24,Desktop,ค้นหา,3.4,1
S-010356,2025-Q2,2025-05-28,Mobile,อีเมล,10.1,0
S-008746,2025-Q1,2025-01-17,Desktop,อีเมล,6.5,1
S-003441,2025-Q1,2025-01-25,Mobile,โฆษณาโซเชียล,2.6,1
S-008702,2025-Q1,2025-03-16,Desktop,ตรงเข้าเว็บ,8.9,1
S-003513,2025-Q1,2025-03-28,Mobile,ตรงเข้าเว็บ,10.3,0
S-017307,2025-Q2,2025-06-18,Desktop,ค้นหา,4.0,0
S-004175,2025-Q1,2025-03-04,Mobile,โฆษณาโซเชียล,9.9,0
S-018310,2025-Q2,2025-05-25,Desktop,โฆษณาโซเชียล,3.0,1
S-015811,2025-Q2,2025-05-24,Desktop,ตรงเข้าเว็บ,5.0,0
S-012547,2025-Q2,2025-06-19,Mobile,อีเมล,0.9,0
S-005877,2025-Q1,2025-02-25,Mobile,อีเมล,3.9,0
S-019892,2025-Q2,2025-04-26,Desktop,โฆษณาโซเชียล,1.6,1
S-012200,2025-Q2,2025-04-04,Mobile,โฆษณาโซเชียล,1.0,0
S-004518,2025-Q1,2025-02-21,Mobile,อีเมล,9.8,0
S-018426,2025-Q2,2025-04-12,Desktop,ตรงเข้าเว็บ,1.3,0
S-017994,2025-Q2,2025-06-04,Desktop,อีเมล,5.9,1
S-019243,2025-Q2,2025-06-12,Desktop,ตรงเข้าเว็บ,7.4,0
S-004509,2025-Q1,2025-03-28,Mobile,ค้นหา,7.5,0
S-017037,2025-Q2,2025-05-24,Desktop,ตรงเข้าเว็บ,4.5,1
S-012522,2025-Q2,2025-04-03,Mobile,ตรงเข้าเว็บ,9.6,0
S-001783,2025-Q1,2025-03-09,Mobile,ค้นหา,0.7,0
S-019815,2025-Q2,2025-06-26,Desktop,โฆษณาโซเชียล,5.1,0
S-000248,2025-Q1,2025-01-25,Mobile,โฆษณาโซเชียล,7.4,0
S-013153,2025-Q2,2025-04-11,Desktop,โฆษณาโซเชียล,2.1,1
S-012266,2025-Q2,2025-04-14,Mobile,อีเมล,5.2,0
S-008427,2025-Q1,2025-01-28,Desktop,โฆษณาโซเชียล,5.9,1
S-019389,2025-Q2,2025-06-05,Desktop,ตรงเข้าเว็บ,8.3,0
S-019837,2025-Q2,2025-05-30,Desktop,ค้นหา,3.3,0
S-003161,2025-Q1,2025-01-19,Mobile,ค้นหา,2.5,0
S-018418,2025-Q2,2025-06-10,Desktop,อีเมล,8.2,0
S-004040,2025-Q1,2025-02-15,Mobile,ตรงเข้าเว็บ,11.0,0
S-009148,2025-Q1,2025-02-18,Desktop,โฆษณาโซเชียล,4.4,0
S-009966,2025-Q1,2025-01-29,Desktop,อีเมล,7.7,0
S-017176,2025-Q2,2025-06-21,Desktop,อีเมล,3.5,1
S-016027,2025-Q2,2025-04-20,Desktop,ค้นหา,11.9,0
S-001490,2025-Q1,2025-01-29,Mobile,ตรงเข้าเว็บ,4.3,0
S-011131,2025-Q2,2025-05-11,Mobile,อีเมล,4.9,0
S-018931,2025-Q2,2025-04-11,Desktop,อีเมล,4.0,1
S-019086,2025-Q2,2025-04-23,Desktop,ค้นหา,2.7,0
S-016566,2025-Q2,2025-05-03,Desktop,ค้นหา,5.3,1
S-004481,2025-Q1,2025-01-24,Mobile,ตรงเข้าเว็บ,4.9,1
S-015671,2025-Q2,2025-04-11,Desktop,อีเมล,2.9,0
S-014549,2025-Q2,2025-05-06,Desktop,โฆษณาโซเชียล,3.1,0
S-016147,2025-Q2,2025-04-16,Desktop,ตรงเข้าเว็บ,5.4,0
S-010254,2025-Q2,2025-06-10,Mobile,อีเมล,2.3,0
S-013846,2025-Q2,2025-06-04,Desktop,โฆษณาโซเชียล,3.3,0
S-017920,2025-Q2,2025-05-30,Desktop,ตรงเข้าเว็บ,4.6,0
S-018804,2025-Q2,2025-06-22,Desktop,ตรงเข้าเว็บ,4.3,1
S-004547,2025-Q1,2025-03-26,Mobile,ค้นหา,1.6,0
S-008758,2025-Q1,2025-01-20,Desktop,โฆษณาโซเชียล,6.4,0
S-012894,2025-Q2,2025-04-30,Mobile,ค้นหา,9.6,0
S-000931,2025-Q1,2025-01-09,Mobile,อีเมล,8.9,0
S-009840,2025-Q1,2025-01-29,Desktop,โฆษณาโซเชียล,3.1,1
S-004920,2025-Q1,2025-02-08,Mobile,ค้นหา,0.7,0
S-018561,2025-Q2,2025-04-16,Desktop,โฆษณาโซเชียล,7.3,0
S-000024,2025-Q1,2025-02-02,Mobile,ตรงเข้าเว็บ,3.6,0
S-003692,2025-Q1,2025-03-13,Mobile,อีเมล,8.6,0
S-015918,2025-Q2,2025-05-06,Desktop,อีเมล,4.6,0
S-012124,2025-Q2,2025-04-07,Mobile,ค้นหา,5.1,0
S-006094,2025-Q1,2025-01-14,Mobile,อีเมล,5.2,0
S-004424,2025-Q1,2025-03-23,Mobile,อีเมล,1.9,0
S-010118,2025-Q2,2025-04-16,Mobile,ค้นหา,10.5,0
S-006602,2025-Q1,2025-02-10,Mobile,อีเมล,1.4,0
S-005862,2025-Q1,2025-01-18,Mobile,อีเมล,4.9,0
S-011782,2025-Q2,2025-05-07,Mobile,โฆษณาโซเชียล,7.3,0
S-008263,2025-Q1,2025-02-22,Desktop,โฆษณาโซเชียล,7.7,1
S-013941,2025-Q2,2025-05-21,Desktop,ค้นหา,7.9,0
S-009444,2025-Q1,2025-02-02,Desktop,ตรงเข้าเว็บ,1.0,1
S-009032,2025-Q1,2025-02-10,Desktop,อีเมล,6.8,1
S-009819,2025-Q1,2025-01-22,Desktop,อีเมล,2.8,0
S-019329,2025-Q2,2025-05-05,Desktop,ค้นหา,9.1,0
S-011491,2025-Q2,2025-04-19,Mobile,โฆษณาโซเชียล,4.8,0
S-006876,2025-Q1,2025-01-28,Mobile,ตรงเข้าเว็บ,5.6,0
S-008031,2025-Q1,2025-01-05,Desktop,โฆษณาโซเชียล,6.5,1
S-002398,2025-Q1,2025-03-24,Mobile,ค้นหา,1.3,0
S-003659,2025-Q1,2025-01-29,Mobile,อีเมล,1.5,0
S-016178,2025-Q2,2025-05-02,Desktop,ค้นหา,3.4,1
S-007757,2025-Q1,2025-01-30,Mobile,ค้นหา,10.2,0
S-019406,2025-Q2,2025-04-14,Desktop,โฆษณาโซเชียล,5.1,0
S-005305,2025-Q1,2025-02-03,Mobile,ตรงเข้าเว็บ,4.1,0
S-011937,2025-Q2,2025-04-26,Mobile,ค้นหา,3.8,0
S-016835,2025-Q2,2025-04-22,Desktop,ตรงเข้าเว็บ,3.7,1
S-009338,2025-Q1,2025-03-28,Desktop,อีเมล,3.5,0
S-000510,2025-Q1,2025-02-02,Mobile,ตรงเข้าเว็บ,4.4,0
S-010933,2025-Q2,2025-05-30,Mobile,ตรงเข้าเว็บ,2.5,0
S-011605,2025-Q2,2025-05-24,Mobile,อีเมล,11.8,0
S-015066,2025-Q2,2025-04-19,Desktop,ตรงเข้าเว็บ,3.1,0
S-013160,2025-Q2,2025-04-13,Desktop,โฆษณาโซเชียล,3.3,0
S-002431,2025-Q1,2025-02-09,Mobile,ค้นหา,10.1,0
S-017795,2025-Q2,2025-06-09,Desktop,อีเมล,8.1,0
S-000115,2025-Q1,2025-01-06,Mobile,อีเมล,6.2,0
S-006072,2025-Q1,2025-02-09,Mobile,โฆษณาโซเชียล,5.0,0
S-008896,2025-Q1,2025-02-10,Desktop,ตรงเข้าเว็บ,6.0,0
S-016554,2025-Q2,2025-04-10,Desktop,อีเมล,0.6,0
S-003836,2025-Q1,2025-03-09,Mobile,ค้นหา,8.7,0
S-004843,2025-Q1,2025-02-24,Mobile,อีเมล,11.3,0
S-009386,2025-Q1,2025-01-27,Desktop,อีเมล,0.6,0
S-018515,2025-Q2,2025-06-05,Desktop,อีเมล,2.0,0
S-000470,2025-Q1,2025-01-24,Mobile,โฆษณาโซเชียล,10.4,0
S-013898,2025-Q2,2025-05-19,Desktop,โฆษณาโซเชียล,6.2,0
S-015553,2025-Q2,2025-05-09,Desktop,โฆษณาโซเชียล,9.3,0
S-007825,2025-Q1,2025-01-08,Mobile,โฆษณาโซเชียล,5.2,0
S-016683,2025-Q2,2025-04-04,Desktop,ค้นหา,8.5,0
S-018636,2025-Q2,2025-06-07,Desktop,อีเมล,11.7,0
S-012433,2025-Q2,2025-04-14,Mobile,ค้นหา,3.2,0
S-016844,2025-Q2,2025-06-26,Desktop,ตรงเข้าเว็บ,2.4,0
S-007272,2025-Q1,2025-01-06,Mobile,โฆษณาโซเชียล,7.0,0
S-010144,2025-Q2,2025-06-27,Mobile,อีเมล,2.4,0
S-012606,2025-Q2,2025-05-01,Mobile,ตรงเข้าเว็บ,1.6,0
S-011382,2025-Q2,2025-06-03,Mobile,ตรงเข้าเว็บ,5.1,0
S-003882,2025-Q1,2025-03-04,Mobile,อีเมล,2.4,0
S-012687,2025-Q2,2025-06-18,Mobile,ตรงเข้าเว็บ,1.4,0
S-001608,2025-Q1,2025-02-04,Mobile,ตรงเข้าเว็บ,0.7,0
S-001529,2025-Q1,2025-03-12,Mobile,อีเมล,10.9,0
S-007131,2025-Q1,2025-03-19,Mobile,อีเมล,10.6,0
S-004587,2025-Q1,2025-01-02,Mobile,โฆษณาโซเชียล,5.7,0
S-010948,2025-Q2,2025-06-28,Mobile,ค้นหา,3.4,0
S-010992,2025-Q2,2025-06-11,Mobile,ตรงเข้าเว็บ,9.0,1
S-001288,2025-Q1,2025-01-07,Mobile,โฆษณาโซเชียล,9.8,0
S-006292,2025-Q1,2025-01-14,Mobile,โฆษณาโซเชียล,3.5,0
S-010271,2025-Q2,2025-04-17,Mobile,อีเมล,2.4,0
S-011468,2025-Q2,2025-06-03,Mobile,ค้นหา,7.6,0
S-016624,2025-Q2,2025-04-11,Desktop,ตรงเข้าเว็บ,10.0,0
S-008701,2025-Q1,2025-03-27,Desktop,อีเมล,5.6,1
S-008055,2025-Q1,2025-03-18,Desktop,ตรงเข้าเว็บ,2.0,0
S-007784,2025-Q1,2025-01-22,Mobile,โฆษณาโซเชียล,8.7,0
S-009862,2025-Q1,2025-02-07,Desktop,ตรงเข้าเว็บ,0.7,1
S-017169,2025-Q2,2025-04-02,Desktop,ค้นหา,8.3,0
S-006947,2025-Q1,2025-01-07,Mobile,ค้นหา,7.7,1
S-006708,2025-Q1,2025-02-22,Mobile,ตรงเข้าเว็บ,3.8,0
